"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"253",657603,657603,491771,"Species","Phronima dunbari","Shih, 1991",549260,NA,NA,2,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Phronima dunbari","Malacostraca","Northern Galapagos Islands"
"254",657621,657621,491819,"Species","Phtheirichthys lineatus","(Menzies, 1791)",126849,NA,NA,1,1,"Chordata","Perciformes","Echeneidae","Phtheirichthys","Phtheirichthys lineatus","Actinopteri","Northern Galapagos Islands"
"255",658526,658526,493173,"Species","Plagiotremus azaleus","(Jordan & Bollman, 1890)",278234,TRUE,"LC",4,1,"Chordata","Perciformes","Blenniidae","Plagiotremus","Plagiotremus azaleus","Actinopteri","Northern Galapagos Islands"
"256",658680,658680,776899,"Species","Platygillellus rubellulus","(Kendall & Radcliffe, 1912)",282274,TRUE,"VU",4,1,"Chordata","Perciformes","Dactyloscopidae","Platygillellus","Platygillellus rubellulus","Actinopteri","Northern Galapagos Islands"
"257",658909,658909,768825,"Species","Plesiodiadema horridum","(A. Agassiz, 1898)",513469,NA,NA,3,1,"Echinodermata","Aspidodiadematoida","Aspidodiadematidae","Plesiodiadema","Plesiodiadema horridum","Echinoidea","Northern Galapagos Islands"
"258",660255,660255,496317,"Species","Pontinus furcirhinus","Garman, 1899",274685,TRUE,"LC",2,2,"Chordata","Scorpaeniformes","Scorpaenidae","Pontinus","Pontinus furcirhinus","Actinopteri","Northern Galapagos Islands"
"259",661166,661166,771723,"Species","Pristigenys serrula","(Gilbert, 1891)",276037,TRUE,"LC",2,2,"Chordata","Perciformes","Priacanthidae","Pristigenys","Pristigenys serrula","Actinopteri","Northern Galapagos Islands"
"260",661362,661362,498028,"Species","Prognichthys sealei","Abe, 1955",217874,TRUE,"LC",1,1,"Chordata","Beloniformes","Exocoetidae","Prognichthys","Prognichthys sealei","Actinopteri","Northern Galapagos Islands"
"261",664477,664477,503045,"Species","Remora remora","(Linnaeus, 1758)",126853,NA,NA,1,1,"Chordata","Perciformes","Echeneidae","Remora","Remora remora","Actinopteri","Northern Galapagos Islands"
"262",664801,664801,767643,"Species","Rhincodon typus","Smith, 1828",105847,TRUE,"VU",95,3,"Chordata","Orectolobiformes","Rhincodontidae","Rhincodon","Rhincodon typus","Elasmobranchii","Northern Galapagos Islands"
"263",665706,665706,505105,"Species","Rypticus bicolor","Valenciennes, 1846",275957,TRUE,"LC",7,1,"Chordata","Perciformes","Serranidae","Rypticus","Rypticus bicolor","Actinopteri","Northern Galapagos Islands"
"264",665711,665711,505105,"Species","Rypticus nigripinnis","Gill, 1861",275961,TRUE,"LC",3,3,"Chordata","Perciformes","Serranidae","Rypticus","Rypticus nigripinnis","Actinopteri","Northern Galapagos Islands"
"265",666020,666020,555680,"Species","Salenocidaris miliaris","(A. Agassiz, 1898)",513527,NA,NA,3,1,"Echinodermata","Salenioida","Saleniidae","Salenocidaris","Salenocidaris miliaris","Echinoidea","Northern Galapagos Islands"
"266",666436,666436,758511,"Species","Sargocentron suborbitalis","(Gill, 1863)",272219,TRUE,"LC",3,1,"Chordata","Beryciformes","Holocentridae","Sargocentron","Sargocentron suborbitalis","Actinopteri","Northern Galapagos Islands"
"267",666814,666814,700357,"Species","Scarus ghobban","Forsskål, 1775",219127,TRUE,"LC",2,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus ghobban","Actinopteri","Northern Galapagos Islands"
"268",666824,666824,700357,"Species","Scarus rubroviolaceus","Bleeker, 1847",219124,TRUE,"LC",2,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus rubroviolaceus","Actinopteri","Northern Galapagos Islands"
"269",667399,667399,758817,"Species","Scomberomorus sierra","Jordan & Starks, 1895",273821,TRUE,"LC",3,2,"Chordata","Perciformes","Scombridae","Scomberomorus","Scomberomorus sierra","Actinopteri","Northern Galapagos Islands"
"270",667496,667496,700418,"Species","Scorpaenodes xyris","(Jordan & Gilbert, 1882)",274756,TRUE,"LC",7,3,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaenodes","Scorpaenodes xyris","Actinopteri","Northern Galapagos Islands"
"271",667847,667847,758956,"Species","Selar crumenophthalmus","(Bloch, 1793)",159646,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Selar","Selar crumenophthalmus","Actinopteri","Northern Galapagos Islands"
"272",667921,667921,777051,"Species","Semicossyphus darwini","(Jenyns, 1842)",282752,TRUE,"DD",24,3,"Chordata","Perciformes","Labridae","Semicossyphus","Semicossyphus darwini","Actinopteri","Northern Galapagos Islands"
"273",668228,668228,759106,"Species","Serranus psittacinus","Valenciennes, 1846",273904,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Serranus","Serranus psittacinus","Actinopteri","Northern Galapagos Islands"
"274",669610,669610,759716,"Species","Sphyraena idiastes","Heller & Snodgrass, 1903",273981,TRUE,"LC",1,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena idiastes","Actinopteri","Northern Galapagos Islands"
"275",670307,670307,513102,"Species","Stegastes beebei","(Nichols, 1924)",276665,TRUE,"VU",6,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes beebei","Actinopteri","Northern Galapagos Islands"
"276",671401,671401,760389,"Species","Stylephorus chordatus","Shaw, 1791",126526,NA,NA,1,1,"Chordata","Lampriformes","Stylephoridae","Stylephorus","Stylephorus chordatus","Actinopteri","Northern Galapagos Islands"
"277",671594,671594,760496,"Species","Sufflamen verres","(Gilbert & Starks, 1904)",276853,TRUE,"LC",5,1,"Chordata","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen verres","Actinopteri","Northern Galapagos Islands"
"278",671846,671846,760563,"Species","Symphurus varius","Garman, 1899",274283,TRUE,"LC",3,3,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus varius","Actinopteri","Northern Galapagos Islands"
"279",672234,672234,700896,"Species","Synodus lacertinus","Gilbert, 1890",272130,TRUE,"LC",2,1,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus lacertinus","Actinopteri","Northern Galapagos Islands"
"280",673709,673709,761239,"Species","Thalassoma lucasanum","(Gill, 1862)",273584,TRUE,"LC",4,1,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma lucasanum","Actinopteri","Northern Galapagos Islands"
"281",674162,674162,519480,"Species","Thunnus albacares","(Bonnaterre, 1788)",127027,TRUE,"NT",3,1,"Chordata","Perciformes","Scombridae","Thunnus","Thunnus albacares","Actinopteri","Northern Galapagos Islands"
"282",675851,675851,559385,"Species","Tromikosoma hispidum","(A. Agassiz, 1898)",513621,NA,NA,1,1,"Echinodermata","Echinothurioida","Echinothuriidae","Tromikosoma","Tromikosoma hispidum","Echinoidea","Northern Galapagos Islands"
"283",678187,678187,525733,"Species","Xanthichthys mento","(Jordan & Gilbert, 1882)",276247,TRUE,"LC",4,1,"Chordata","Tetraodontiformes","Balistidae","Xanthichthys","Xanthichthys mento","Actinopteri","Northern Galapagos Islands"
"284",678298,678298,777178,"Species","Xenomugil thoburni","(Jordan & Starks, 1896)",283187,TRUE,"LC",1,1,"Chordata","Perciformes","Mugilidae","Xenomugil","Xenomugil thoburni","Actinopteri","Northern Galapagos Islands"
"285",695223,695223,695219,"Species","Abudefduf troschelii","(Gill, 1862)",273702,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf troschelii","Actinopteri","Northern Galapagos Islands"
"286",695260,695260,396214,"Species","Acanthurus nigricans","(Linnaeus, 1758)",219638,TRUE,"LC",3,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus nigricans","Actinopteri","Northern Galapagos Islands"
"287",695261,695261,396214,"Species","Acanthurus triostegus","(Linnaeus, 1758)",219630,TRUE,"LC",2,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus triostegus","Actinopteri","Northern Galapagos Islands"
"288",695262,695262,396214,"Species","Acanthurus xanthopterus","Valenciennes, 1835",219634,TRUE,"LC",2,1,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus","Actinopteri","Northern Galapagos Islands"
"289",695652,695652,695650,"Species","Apogon atradorsatus","Heller & Snodgrass, 1903",272977,TRUE,"LC",3,1,"Chordata","Perciformes","Apogonidae","Apogon","Apogon atradorsatus","Actinopteri","Northern Galapagos Islands"
"290",695834,695834,408463,"Species","Aulostomus chinensis","(Linnaeus, 1766)",217964,TRUE,"LC",5,1,"Chordata","Syngnathiformes","Aulostomidae","Aulostomus","Aulostomus chinensis","Actinopteri","Northern Galapagos Islands"
"291",695873,695873,409257,"Species","Balanophyllia galapagensis","Vaughan, 1907",286924,NA,NA,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia galapagensis","Anthozoa","Northern Galapagos Islands"
"292",695997,695997,695996,"Species","Bodianus diplotaenia","(Gill, 1862)",273527,TRUE,"LC",4,1,"Chordata","Perciformes","Labridae","Bodianus","Bodianus diplotaenia","Actinopteri","Northern Galapagos Islands"
"293",696213,696213,416304,"Species","Canthigaster janthinoptera","(Bleeker, 1855)",219940,TRUE,"LC",1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster janthinoptera","Actinopteri","Northern Galapagos Islands"
"294",696227,696227,740885,"Genus","Caranx","Lacepède, 1801",125936,NA,NA,15,1,"Chordata","Perciformes","Carangidae","Caranx",NA,"Actinopteri","Northern Galapagos Islands"
"295",696229,696229,696227,"Species","Caranx caballus","Günther, 1868",273271,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx caballus","Actinopteri","Northern Galapagos Islands"
"296",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,NA,NA,2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca","Northern Galapagos Islands"
"297",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,NA,NA,43,12,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia","Northern Galapagos Islands"
"298",696432,696432,769803,"Species","Chelonia mydas","(Linnaeus, 1758)",137206,TRUE,"EN",3,2,"Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Reptilia","Northern Galapagos Islands"
"299",697025,697025,773106,"Species","Dermatolepis dermatolepis","(Boulenger, 1895)",276919,TRUE,"LC",38,2,"Chordata","Perciformes","Serranidae","Dermatolepis","Dermatolepis dermatolepis","Actinopteri","Northern Galapagos Islands"
"300",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,NA,NA,5,1,"Mollusca",NA,NA,NA,NA,"Gastropoda","Northern Galapagos Islands"
"301",697734,697734,747330,"Species","Gymnothorax castaneus","(Jordan & Gilbert, 1883)",271825,TRUE,"LC",3,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax castaneus","Actinopteri","Northern Galapagos Islands"
"302",697794,697794,450360,"Species","Halichoeres nicholsi","(Jordan & Gilbert, 1882)",275780,TRUE,"LC",1,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","Actinopteri","Northern Galapagos Islands"
"303",698113,698113,776586,"Species","Johnrandallia nigrirostris","(Gill, 1862)",281202,TRUE,"LC",5,1,"Chordata","Perciformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris","Actinopteri","Northern Galapagos Islands"
"304",698592,698592,469012,"Species","Megaptera novaeangliae","(Borowski, 1781)",137092,TRUE,"LC",1,1,"Chordata","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","Mammalia","Northern Galapagos Islands"
"305",698713,698713,776710,"Species","Microspathodon dorsalis","(Gill, 1862)",281572,TRUE,"LC",3,1,"Chordata","Perciformes","Pomacentridae","Microspathodon","Microspathodon dorsalis","Actinopteri","Northern Galapagos Islands"
"306",698900,698900,752461,"Species","Myripristis berndti","Jordan & Evermann, 1903",217927,NA,NA,3,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis berndti","Actinopteri","Northern Galapagos Islands"
"307",699110,699110,699389,"Order","Nudibranchia","Cuvier, 1817",1762,NA,NA,1,1,"Mollusca","Nudibranchia",NA,NA,NA,"Gastropoda","Northern Galapagos Islands"
"308",699425,699425,754095,"Species","Ostracion meleagris","Shaw, 1796",219905,NA,NA,1,1,"Chordata","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion meleagris","Actinopteri","Northern Galapagos Islands"
"309",699550,699550,776837,"Species","Paranthias colonus","(Valenciennes, 1846)",282083,TRUE,"LC",8,3,"Chordata","Perciformes","Serranidae","Paranthias","Paranthias colonus","Actinopteri","Northern Galapagos Islands"
"310",700004,700004,756864,"Species","Prionurus laticlavius","(Valenciennes, 1846)",282346,TRUE,"LC",7,4,"Chordata","Perciformes","Acanthuridae","Prionurus","Prionurus laticlavius","Actinopteri","Northern Galapagos Islands"
"311",700413,700413,758838,"Species","Scorpaena mystes","Jordan & Starks, 1895",274726,TRUE,"LC",40,2,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena mystes","Actinopteri","Northern Galapagos Islands"
"312",700495,700495,769018,"Species","Seriola rivoliana","Valenciennes, 1833",126818,NA,NA,17,2,"Chordata","Perciformes","Carangidae","Seriola","Seriola rivoliana","Actinopteri","Northern Galapagos Islands"
"313",700632,700632,759716,"Species","Sphyraena barracuda","(Edwards, 1771)",345843,NA,NA,1,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena barracuda","Actinopteri","Northern Galapagos Islands"
"314",700689,700689,513102,"Species","Stegastes arcifrons","(Heller & Snodgrass, 1903)",276662,TRUE,"LC",3,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes arcifrons","Actinopteri","Northern Galapagos Islands"
"315",700736,700736,760155,"Species","Sternoptyx diaphana","Hermann, 1781",127314,NA,NA,3,1,"Chordata","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana","Actinopteri","Northern Galapagos Islands"
"316",700738,700738,760160,"Species","Stethojulis bandanensis","(Bleeker, 1851)",277106,TRUE,"LC",4,1,"Chordata","Perciformes","Labridae","Stethojulis","Stethojulis bandanensis","Actinopteri","Northern Galapagos Islands"
"317",701026,701026,761239,"Species","Thalassoma grammaticum","Gilbert, 1890",273580,TRUE,"LC",4,1,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma grammaticum","Actinopteri","Northern Galapagos Islands"
"318",738061,738061,489355,"Order","Amphipoda","Latreille, 1816",1135,NA,NA,5,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca","Northern Galapagos Islands"
"319",738303,738303,739909,"Kingdom","Animalia",NA,2,NA,NA,128,1,NA,NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"320",738436,738436,790071,"Class","Anthozoa","Ehrenberg, 1834",1292,NA,NA,3,1,"Cnidaria",NA,NA,NA,NA,"Anthozoa","Northern Galapagos Islands"
"321",738478,738478,737398,"Genus","Antiparactis","Verrill, 1899",267232,NA,NA,2,2,"Cnidaria","Actiniaria","Actinostolidae","Antiparactis",NA,"Anthozoa","Northern Galapagos Islands"
"322",739484,739484,739487,"Genus","Balaenoptera","Lacépède, 1804",137013,NA,NA,31,9,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera",NA,"Mammalia","Northern Galapagos Islands"
"323",739927,739927,752044,"Class","Bivalvia","Linnaeus, 1758",105,NA,NA,1,1,"Mollusca",NA,NA,NA,NA,"Bivalvia","Northern Galapagos Islands"
"324",740084,740084,779675,"Species","Botryocyrtis scutum","(Harting) Nigrini, 1967",413046,NA,NA,1,1,"Radiozoa","Nassellaria","Cannobotryidae","Botryocyrtis","Botryocyrtis scutum","Polycystina","Northern Galapagos Islands"
"325",740260,740260,738303,"Phylum","Bryozoa",NA,146142,NA,NA,3,1,"Bryozoa",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"326",740412,740412,667583,"Genus","Bythaelurus","Compagno, 1988",296218,NA,NA,1,1,"Chordata","Carcharhiniformes","Scyliorhinidae","Bythaelurus",NA,"Elasmobranchii","Northern Galapagos Islands"
"327",740414,740414,740412,"Species","Bythaelurus giddingsi","McCosker, Long & Baldwin, 2012",596347,NA,NA,2,1,"Chordata","Carcharhiniformes","Scyliorhinidae","Bythaelurus","Bythaelurus giddingsi","Elasmobranchii","Northern Galapagos Islands"
"328",741567,741567,738303,"Phylum","Chaetognatha",NA,2081,NA,NA,5,1,"Chaetognatha",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"329",742143,742143,742139,"Species","Cladococcus cervicornis","Haeckel, 1860",493315,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Cladococcus","Cladococcus cervicornis","Polycystina","Northern Galapagos Islands"
"330",743224,743224,741049,"Genus","Crispatotrochus","Tenison-Woods, 1878",267348,NA,NA,2,2,"Cnidaria","Scleractinia","Caryophylliidae","Crispatotrochus",NA,"Anthozoa","Northern Galapagos Islands"
"331",743939,743939,753566,"Family","Delphinidae","Gray, 1821",136980,NA,NA,93,1,"Chordata","Cetartiodactyla","Delphinidae",NA,NA,"Mammalia","Northern Galapagos Islands"
"332",744375,744375,744374,"Species","Dictyocoryne profunda","Ehrenberg, 1872",412935,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Dictyocoryne","Dictyocoryne profunda","Polycystina","Northern Galapagos Islands"
"333",744376,744376,744374,"Species","Dictyocoryne truncatum","(Ehrenberg) Nigrini & Moore, 1979",412936,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Dictyocoryne","Dictyocoryne truncatum","Polycystina","Northern Galapagos Islands"
"334",744411,744411,816762,"Species","Didymocyrtis tetrathalamus","(Haeckel) Sanfilippo & Riedel, 1980",493468,NA,NA,2,1,"Radiozoa","Spumellaria","Coccodiscidae","Didymocyrtis","Didymocyrtis tetrathalamus","Polycystina","Northern Galapagos Islands"
"335",744453,744453,849945,"Infraphylum","Dinoflagellata",NA,146203,NA,NA,1,1,"Myzozoa",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"336",744676,744676,1014135,"Family","Doliolidae","Bronn, 1862",137215,NA,NA,5,1,"Chordata","Doliolida","Doliolidae",NA,NA,"Thaliacea","Northern Galapagos Islands"
"337",744929,744929,738303,"Phylum","Echinodermata","Bruguière, 1791 [ex Klein, 1734]",1806,NA,NA,4,1,"Echinodermata",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"338",745639,745639,512683,"Genus","Euchitonia","Ehrenberg, 1860 emend. Nigrini, 1967",412931,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Euchitonia",NA,"Polycystina","Northern Galapagos Islands"
"339",745681,745681,745676,"Species","Eucyrtidium hexagonatum","Haeckel, 1887",413008,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium hexagonatum","Polycystina","Northern Galapagos Islands"
"340",746374,746374,823298,"Phylum","Foraminifera",NA,1410,NA,NA,9,1,"Foraminifera",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"341",747935,747935,776532,"Species","Hemilutjanus macrophthalmos","(Tschudi, 1846)",281028,TRUE,"DD",5,1,"Chordata","Perciformes","Serranidae","Hemilutjanus","Hemilutjanus macrophthalmos","Actinopteri","Northern Galapagos Islands"
"342",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,NA,NA,5,1,"Cnidaria",NA,NA,NA,NA,"Hydrozoa","Northern Galapagos Islands"
"343",748535,748535,696059,"Genus","Hymenodiscus","Perrier, 1884",381753,NA,NA,6,2,"Echinodermata","Brisingida","Brisingidae","Hymenodiscus",NA,"Asteroidea","Northern Galapagos Islands"
"344",750083,750083,528136,"Genus","Lithelius","Haeckel, 1862",385311,NA,NA,1,1,"Radiozoa","Spumellaria","Litheliidae","Lithelius",NA,"Polycystina","Northern Galapagos Islands"
"345",752416,752416,778566,"Genus","Myelastrum",NA,367316,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Myelastrum",NA,"Polycystina","Northern Galapagos Islands"
"346",753527,753527,753525,"Species","Octopyle stenozona","Haeckel, 1887",412953,NA,NA,1,1,"Radiozoa","Spumellaria","Pyloniidae","Octopyle","Octopyle stenozona","Polycystina","Northern Galapagos Islands"
"347",755917,755917,766931,"Superclass","Pisces",NA,11676,NA,NA,9,1,"Chordata",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"348",756395,756395,738325,"Class","Polychaeta","Grube, 1850",883,NA,NA,5,1,"Annelida",NA,NA,NA,NA,"Polychaeta","Northern Galapagos Islands"
"349",756709,756709,512683,"Genus","Porodiscus","Haeckel, 1881 emend. Kozlova, 1972",412943,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Porodiscus",NA,"Polycystina","Northern Galapagos Islands"
"350",757063,757063,739909,"Kingdom","Protozoa","Owen, 1858",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"351",757453,757453,757450,"Species","Pterocorys hertwigii","(Haeckel) Petrushevskaya, 1971",413023,NA,NA,2,1,"Radiozoa","Nassellaria","Pterocorythidae","Pterocorys","Pterocorys hertwigii","Polycystina","Northern Galapagos Islands"
"352",758425,758425,758424,"Family","Salpidae","Lahille, 1888",137217,NA,NA,5,1,"Chordata","Salpida","Salpidae",NA,NA,"Thaliacea","Northern Galapagos Islands"
"353",758818,758818,1031184,"Family","Scombridae","Rafinesque, 1815",125559,NA,NA,1,1,"Chordata","Perciformes","Scombridae",NA,NA,"Actinopteri","Northern Galapagos Islands"
"354",759384,759384,766909,"Family","Sipunculidae","Rafinesque, 1814",1648,NA,NA,1,1,"Sipuncula","Golfingiida","Sipunculidae",NA,NA,"Sipunculidea","Northern Galapagos Islands"
"355",759853,759853,759851,"Species","Spongaster tetras","Ehrenberg, 1860",412940,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongaster","Spongaster tetras","Polycystina","Northern Galapagos Islands"
"356",759865,759865,512683,"Genus","Spongodiscus","Ehrenberg, 1854",493606,NA,NA,3,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongodiscus",NA,"Polycystina","Northern Galapagos Islands"
"357",759866,759866,759865,"Species","Spongodiscus resurgens","Ehrenberg, 1854",493608,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongodiscus","Spongodiscus resurgens","Polycystina","Northern Galapagos Islands"
"358",759877,759877,816662,"Species","Spongosphaera streptacantha","Haeckel, 1860",493393,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Spongosphaera","Spongosphaera streptacantha","Polycystina","Northern Galapagos Islands"
"359",759879,759879,779658,"Species","Spongotrochus glacialis","Popofsky, 1908",412949,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongotrochus","Spongotrochus glacialis","Polycystina","Northern Galapagos Islands"
"360",760417,760417,515019,"Species","Stylodictya multispina","Haeckel, 1860",493610,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Stylodictya","Stylodictya multispina","Polycystina","Northern Galapagos Islands"
"361",761078,761078,779659,"Species","Tetrapyle octacantha","Mueller, 1858",412955,NA,NA,3,1,"Radiozoa","Spumellaria","Pyloniidae","Tetrapyle","Tetrapyle octacantha","Polycystina","Northern Galapagos Islands"
"362",761265,761265,676168,"Class","Thaliacea","Van der Haeven, 1850",22626,NA,NA,1,1,"Chordata",NA,NA,NA,NA,"Thaliacea","Northern Galapagos Islands"
"363",762073,762073,741049,"Genus","Trochocyathus","Milne Edwards & Haime, 1848",135105,NA,NA,3,3,"Cnidaria","Scleractinia","Caryophylliidae","Trochocyathus",NA,"Anthozoa","Northern Galapagos Islands"
"364",763193,763193,753566,"Family","Ziphiidae","Gray, 1850",136986,NA,NA,7,1,"Chordata","Cetartiodactyla","Ziphiidae",NA,NA,"Mammalia","Northern Galapagos Islands"
"365",763197,763197,840318,"Species","Zoanthella decipiens",NA,NA,NA,NA,1,1,"Cnidaria","Zoanthidea",NA,"Zoanthella","Zoanthella decipiens","Anthozoa","Northern Galapagos Islands"
"366",765104,765104,778915,"Superfamily","Pterotracheoidea","Rafinesque, 1814",387338,NA,NA,5,1,"Mollusca","Littorinimorpha",NA,NA,NA,"Gastropoda","Northern Galapagos Islands"
"367",766339,766339,757240,"Species","Pseudogramma thaumasia","(Gilbert, 1900)",398485,NA,NA,3,1,"Chordata","Perciformes","Serranidae","Pseudogramma","Pseudogramma thaumasia","Actinopteri","Northern Galapagos Islands"
"368",780461,780461,780284,"Family","Rhincodontidae","Müller & Henle, 1841",105706,NA,NA,3,1,"Chordata","Orectolobiformes","Rhincodontidae",NA,NA,"Elasmobranchii","Northern Galapagos Islands"
"369",798044,798044,440898,"Order","Decapoda","Latreille, 1802",1130,NA,NA,5,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca","Northern Galapagos Islands"
"370",825907,825907,405674,"Species","Arctocephalus galapagoensis","Heller, 1904",255008,TRUE,"EN",3,1,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus galapagoensis","Mammalia","Northern Galapagos Islands"
"371",830640,830640,701395,"Species","Zalophus wollebaeki","Sivertsen, 1953",255005,TRUE,"EN",4,1,"Chordata","Carnivora","Otariidae","Zalophus","Zalophus wollebaeki","Mammalia","Northern Galapagos Islands"
"372",833868,833868,774912,"Subspecies","Ophiura (Ophiuroglypha) irrorata irrorata","(Lyman, 1878)",244409,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura (Ophiuroglypha) irrorata","Ophiuroidea","Northern Galapagos Islands"
"373",849906,849906,823298,"Phylum","Radiozoa",NA,582421,NA,NA,10,1,"Radiozoa",NA,NA,NA,NA,NA,"Northern Galapagos Islands"
"374",1015537,1015537,774090,"Species","Antennatus sanguineus","(Gill, 1863)",313098,TRUE,"LC",3,1,"Chordata","Lophiiformes","Antennariidae","Antennatus","Antennatus sanguineus","Actinopteri","Northern Galapagos Islands"
"375",1016096,1016096,776231,"Species","Bathylagoides nigrigenys","(Parr, 1931)",712443,NA,NA,1,1,"Chordata","Osmeriformes","Bathylagidae","Bathylagoides","Bathylagoides nigrigenys","Actinopteri","Northern Galapagos Islands"
"376",1016318,1016318,413847,"Species","Bunodosoma grande","(Verrill, 1869)",592954,NA,NA,4,2,"Cnidaria","Actiniaria","Actiniidae","Bunodosoma","Bunodosoma grande","Anthozoa","Northern Galapagos Islands"
"377",1017234,1017234,427988,"Subspecies","Cosmocampus arctus arctus","(Jenkins & Evermann, 1889)",278056,NA,NA,1,1,"Chordata","Syngnathiformes","Syngnathidae","Cosmocampus","Cosmocampus arctus","Actinopteri","Northern Galapagos Islands"
"378",1018033,1018033,802729,"Species","Hyporthodus mystacinus","(Poey, 1852)",475099,TRUE,"LC",2,1,"Chordata","Perciformes","Serranidae","Hyporthodus","Hyporthodus mystacinus","Actinopteri","Northern Galapagos Islands"
"379",1018765,1018765,455918,"Species","Hymenopenaeus nereus","(Faxon, 1893)",377453,NA,NA,1,1,"Arthropoda","Decapoda","Solenoceridae","Hymenopenaeus","Hymenopenaeus nereus","Malacostraca","Northern Galapagos Islands"
"380",1020034,1020034,1020035,"Species","Aphantolana costaricensis","(Brusca & Iverson, 1985)",258955,NA,NA,1,1,"Arthropoda","Isopoda","Cirolanidae","Aphantolana","Aphantolana costaricensis","Malacostraca","Northern Galapagos Islands"
"381",1020938,1020938,766831,"Species","Ophioplinthus divisa","(Lütken & Mortensen, 1899)",322565,NA,NA,2,1,"Echinodermata","Ophiurida","Ophiuridae","Ophioplinthus","Ophioplinthus divisa","Ophiuroidea","Northern Galapagos Islands"
