"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"687",612446,612446,741754,"Genus","Chiasmodon","Johnson, 1864",125956,1,1,"Chordata","Perciformes","Chiasmodontidae","Chiasmodon","Actinopteri",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"688",612540,612540,776309,"Species","Chiloconger dentatus","(Garman, 1899)",280147,1,1,"Chordata","Anguilliformes","Congridae","Chiloconger","Actinopteri","Chiloconger dentatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"689",613015,613015,421637,"Species","Chloroscombrus orqueta","Jordan & Gilbert, 1883",276245,1,1,"Chordata","Perciformes","Carangidae","Chloroscombrus","Actinopteri","Chloroscombrus orqueta",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"690",613231,613231,422102,"Species","Chromis atrilobata","Gill, 1862",273712,62,1,"Chordata","Perciformes","Pomacentridae","Chromis","Actinopteri","Chromis atrilobata",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"691",613543,613543,776318,"Species","Cilus gilberti","(Abbott, 1899)",280187,1,1,"Chordata","Perciformes","Sciaenidae","Cilus","Actinopteri","Cilus gilberti",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"692",613721,613721,422967,"Species","Cirrhitichthys oxycephalus","(Bleeker, 1855)",218853,65,2,"Chordata","Perciformes","Cirrhitidae","Cirrhitichthys","Actinopteri","Cirrhitichthys oxycephalus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"693",613722,613722,422985,"Species","Cirrhitus rivulatus","Valenciennes, 1846",279160,108,5,"Chordata","Perciformes","Cirrhitidae","Cirrhitus","Actinopteri","Cirrhitus rivulatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"694",613840,613840,1011617,"Infraorder","Cladocera","Latreille, 1829",1076,1,1,"Arthropoda","Diplostraca",NA,NA,"Branchiopoda",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"695",614038,614038,776324,"Species","Clarkichthys bilineatus","(Clark, 1936)",280208,2,1,"Chordata","Perciformes","Microdesmidae","Clarkichthys","Actinopteri","Clarkichthys bilineatus",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"696",616102,616102,1030751,"Subclass","Copepoda","Milne Edwards, 1840",1080,9,1,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"697",616148,616148,616144,"Species","Copilia quadrata","Dana, 1849",129039,1,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Copilia",NA,"Copilia quadrata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"698",616467,616467,427034,"Species","Coronaster marchenus","Ziesenhenne, 1942",254849,2,1,"Echinodermata","Forcipulatida","Asteriidae","Coronaster","Asteroidea","Coronaster marchenus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"699",616506,616506,742959,"Species","Corvula macrops","(Steindachner, 1876)",280403,2,1,"Chordata","Perciformes","Sciaenidae","Corvula","Actinopteri","Corvula macrops",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"700",616640,616640,743005,"Species","Coryphaena equiselis","Linnaeus, 1758",126845,4,1,"Chordata","Perciformes","Coryphaenidae","Coryphaena","Actinopteri","Coryphaena equiselis",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"701",616642,616642,743005,"Species","Coryphaena hippurus","Linnaeus, 1758",126846,74,2,"Chordata","Perciformes","Coryphaenidae","Coryphaena","Actinopteri","Coryphaena hippurus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"702",616693,616693,696765,"Species","Coryphopterus urospilus","Ginsburg, 1938",276435,55,4,"Chordata","Perciformes","Gobiidae","Coryphopterus","Actinopteri","Coryphopterus urospilus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"703",617470,617470,776358,"Species","Cratinus agassizii","Steindachner, 1878",280421,182,2,"Chordata","Perciformes","Serranidae","Cratinus","Actinopteri","Cratinus agassizii",TRUE,"NT",NA,NA,"Eastern Galapagos Islands"
"704",618105,618105,738303,"Phylum","Ctenophora","Eschscholtz, 1829",1248,1,1,"Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"705",618518,618518,430129,"Species","Cyclichthys spilostylus","(Leis & Randall, 1982)",219967,4,1,"Chordata","Tetraodontiformes","Diodontidae","Cyclichthys","Actinopteri","Cyclichthys spilostylus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"706",618591,618591,682209,"Species","Cyclopecten exquisitus","Grau, 1959",390725,4,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Bivalvia","Cyclopecten exquisitus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"707",618601,618601,682209,"Species","Cyclopecten liriope","(Dall, 1908)",391725,2,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Bivalvia","Cyclopecten liriope",NA,NA,NA,NA,"Eastern Galapagos Islands"
"708",618611,618611,682209,"Species","Cyclopecten pernomus","(Hertlein, 1935)",394747,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Bivalvia","Cyclopecten pernomus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"709",619163,619163,431031,"Species","Cynoscion phoxocephalus","Jordan & Gilbert, 1882",276086,2,1,"Chordata","Perciformes","Sciaenidae","Cynoscion","Actinopteri","Cynoscion phoxocephalus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"710",619481,619481,696947,"Species","Cypselurus callopterus","(Günther, 1866)",278730,8,1,"Chordata","Beloniformes","Exocoetidae","Cypselurus","Actinopteri","Cypselurus callopterus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"711",619739,619739,431894,"Species","Dactyloscopus lacteus","(Myers & Wade, 1946)",276400,33,3,"Chordata","Perciformes","Dactyloscopidae","Dactyloscopus","Actinopteri","Dactyloscopus lacteus",TRUE,"VU",NA,NA,"Eastern Galapagos Islands"
"712",619953,619953,696975,"Species","Dasyatis dipterura","(Jordan & Gilbert, 1880)",271430,2,1,"Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Elasmobranchii","Dasyatis dipterura",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"713",620020,620020,432454,"Species","Decapterus macarellus","(Cuvier, 1833)",126807,1,1,"Chordata","Perciformes","Carangidae","Decapterus","Actinopteri","Decapterus macarellus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"714",620021,620021,432454,"Species","Decapterus macrosoma","Bleeker, 1851",218426,2,1,"Chordata","Perciformes","Carangidae","Decapterus","Actinopteri","Decapterus macrosoma",NA,NA,NA,NA,"Eastern Galapagos Islands"
"715",620022,620022,432454,"Species","Decapterus muroadsi","(Temminck & Schlegel, 1844)",273279,6,1,"Chordata","Perciformes","Carangidae","Decapterus","Actinopteri","Decapterus muroadsi",NA,NA,NA,NA,"Eastern Galapagos Islands"
"716",620657,620657,776395,"Species","Dialommus fuscus","Gilbert, 1891",280517,39,4,"Chordata","Perciformes","Labrisomidae","Dialommus","Actinopteri","Dialommus fuscus",TRUE,"VU",NA,NA,"Eastern Galapagos Islands"
"717",620778,620778,433743,"Species","Diapterus peruvianus","(Cuvier, 1830)",276414,10,1,"Chordata","Perciformes","Gerreidae","Diapterus","Actinopteri","Diapterus peruvianus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"718",620853,620853,620851,"Species","Dibranchus cracens","Bradbury, McCosker & Long, 1999",272605,1,1,"Chordata","Lophiiformes","Ogcocephalidae","Dibranchus","Actinopteri","Dibranchus cracens",NA,NA,NA,NA,"Eastern Galapagos Islands"
"719",620855,620855,620851,"Species","Dibranchus erinaceus","(Garman, 1899)",272607,3,2,"Chordata","Lophiiformes","Ogcocephalidae","Dibranchus","Actinopteri","Dibranchus erinaceus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"720",620856,620856,620851,"Species","Dibranchus hystrix","Garman, 1899",272608,1,1,"Chordata","Lophiiformes","Ogcocephalidae","Dibranchus","Actinopteri","Dibranchus hystrix",NA,NA,NA,NA,"Eastern Galapagos Islands"
"721",621227,621227,434603,"Species","Diodon holocanthus","Linnaeus, 1758",127402,17,1,"Chordata","Tetraodontiformes","Diodontidae","Diodon","Actinopteri","Diodon holocanthus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"722",621228,621228,434603,"Species","Diodon hystrix","Linnaeus, 1758",127403,18,1,"Chordata","Tetraodontiformes","Diodontidae","Diodon","Actinopteri","Diodon hystrix",NA,NA,NA,NA,"Eastern Galapagos Islands"
"723",621312,621312,697091,"Species","Diogenichthys laternatus","(Garman, 1899)",272701,6,1,"Chordata","Myctophiformes","Myctophidae","Diogenichthys","Actinopteri","Diogenichthys laternatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"724",621368,621368,434800,"Species","Diplacanthopoma jordani","Garman, 1899",275883,1,1,"Chordata","Ophidiiformes","Bythitidae","Diplacanthopoma","Actinopteri","Diplacanthopoma jordani",NA,NA,NA,NA,"Eastern Galapagos Islands"
"725",621379,621379,434822,"Species","Diplectrum eumelum","Rosenblatt & Johnson, 1974",276178,1,1,"Chordata","Perciformes","Serranidae","Diplectrum","Actinopteri","Diplectrum eumelum",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"726",621381,621381,434822,"Species","Diplectrum euryplectrum","Jordan & Bollman, 1890",276179,4,2,"Chordata","Perciformes","Serranidae","Diplectrum","Actinopteri","Diplectrum euryplectrum",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"727",621387,621387,434822,"Species","Diplectrum macropoma","(Günther, 1864)",276181,3,1,"Chordata","Perciformes","Serranidae","Diplectrum","Actinopteri","Diplectrum macropoma",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"728",621861,621861,770483,"Species","Distolasterias robusta","(Ludwig, 1905)",255051,1,1,"Echinodermata","Forcipulatida","Asteriidae","Distolasterias","Asteroidea","Distolasterias robusta",NA,NA,NA,NA,"Eastern Galapagos Islands"
"729",622124,622124,436129,"Species","Dormitator latifrons","(Richardson, 1844)",276408,8,2,"Chordata","Perciformes","Eleotridae","Dormitator","Actinopteri","Dormitator latifrons",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"730",622177,622177,622175,"Subspecies","Doryrhamphus excisus excisus","Kaup, 1856",293586,32,4,"Chordata","Syngnathiformes","Syngnathidae","Doryrhamphus","Actinopteri","Doryrhamphus excisus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"731",622579,622579,436906,"Species","Dytaster gilberti","Fisher, 1905",380342,1,1,"Echinodermata","Paxillosida","Astropectinidae","Dytaster","Asteroidea","Dytaster gilberti",NA,NA,NA,NA,"Eastern Galapagos Islands"
"732",622580,622580,622579,"Subspecies","Dytaster gilberti demonstrans","Ludwig",NA,1,1,"Echinodermata","Paxillosida","Astropectinidae","Dytaster","Asteroidea","Dytaster gilberti",NA,NA,NA,NA,"Eastern Galapagos Islands"
"733",622619,622619,622610,"Species","Ebalia hancocki","Rathbun, 1933",441121,1,1,"Arthropoda","Decapoda","Leucosiidae","Ebalia","Malacostraca","Ebalia hancocki",NA,NA,NA,NA,"Eastern Galapagos Islands"
"734",622915,622915,793052,"Species","Ectaesthesius bifrons","Rathbun, 1898",444253,1,1,"Arthropoda","Decapoda","Xanthidae","Ectaesthesius","Malacostraca","Ectaesthesius bifrons",NA,NA,NA,NA,"Eastern Galapagos Islands"
"735",623078,623078,745026,"Species","Eiconaxius cristagalli","(Faxon, 1893)",477563,1,1,"Arthropoda","Decapoda","Axiidae","Eiconaxius","Malacostraca","Eiconaxius cristagalli",NA,NA,NA,NA,"Eastern Galapagos Islands"
"736",623163,623163,769015,"Species","Elagatis bipinnulata","(Quoy & Gaimard, 1825)",126809,12,2,"Chordata","Perciformes","Carangidae","Elagatis","Actinopteri","Elagatis bipinnulata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"737",623281,623281,745070,"Species","Eleotrica cableae","Ginsburg, 1933",280635,22,3,"Chordata","Perciformes","Gobiidae","Eleotrica","Actinopteri","Eleotrica cableae",TRUE,"VU",NA,NA,"Eastern Galapagos Islands"
"738",623299,623299,438023,"Species","Eleotris picta","Kner, 1863",277804,5,1,"Chordata","Perciformes","Eleotridae","Eleotris","Actinopteri","Eleotris picta",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"739",623574,623574,438445,"Species","Enchelycore lichenosa","(Jordan & Snyder, 1901)",271807,2,1,"Chordata","Anguilliformes","Muraenidae","Enchelycore","Actinopteri","Enchelycore lichenosa",NA,NA,NA,NA,"Eastern Galapagos Islands"
"740",624165,624165,439446,"Species","Epinephelus analogus","Gill, 1863",273835,1,1,"Chordata","Perciformes","Serranidae","Epinephelus","Actinopteri","Epinephelus analogus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"741",624169,624169,439446,"Species","Epinephelus cifuentesi","Lavenberg & Grove, 1993",273842,96,2,"Chordata","Perciformes","Serranidae","Epinephelus","Actinopteri","Epinephelus cifuentesi",TRUE,"NT",NA,NA,"Eastern Galapagos Islands"
"742",624188,624188,439446,"Species","Epinephelus labriformis","(Jenyns, 1840)",273858,312,4,"Chordata","Perciformes","Serranidae","Epinephelus","Actinopteri","Epinephelus labriformis",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"743",624978,624978,697372,"Species","Etropus crossotus","Jordan & Gilbert, 1882",158799,1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Etropus","Actinopteri","Etropus crossotus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"744",624992,624992,624990,"Species","Etrumeus teres","(DeKay, 1842)",158693,12,3,"Chordata","Clupeiformes","Dussumieriidae","Etrumeus","Actinopteri","Etrumeus teres",NA,NA,NA,NA,"Eastern Galapagos Islands"
"745",625137,625137,745619,"Genus","Euchaeta","Philippi, 1843",104174,5,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta",NA,NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"746",625258,625258,441080,"Species","Eucidaris thouarsii","(L. Agassiz & Desor, 1846)",513266,13,1,"Echinodermata","Cidaroida","Cidaridae","Eucidaris","Echinoidea","Eucidaris thouarsii",NA,NA,NA,NA,"Eastern Galapagos Islands"
"747",625265,625265,697401,"Species","Eucinostomus dowii","(Gill, 1863)",276417,21,1,"Chordata","Perciformes","Gerreidae","Eucinostomus","Actinopteri","Eucinostomus dowii",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"748",625267,625267,697401,"Species","Eucinostomus gracilis","(Gill, 1862)",276419,6,1,"Chordata","Perciformes","Gerreidae","Eucinostomus","Actinopteri","Eucinostomus gracilis",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"749",625454,625454,745700,"Species","Eudoxoides mitra","(Huxley, 1859)",135423,3,1,"Cnidaria","Siphonophorae","Diphyidae","Eudoxoides","Hydrozoa","Eudoxoides mitra",NA,NA,NA,NA,"Eastern Galapagos Islands"
"750",625468,625468,776452,"Species","Eugerres lineatus","(Humboldt, 1821)",280741,2,1,"Chordata","Perciformes","Gerreidae","Eugerres","Actinopteri","Eugerres lineatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"751",625521,625521,441583,"Species","Euleptorhamphus viridis","(van Hasselt, 1823)",220012,11,1,"Chordata","Beloniformes","Hemiramphidae","Euleptorhamphus","Actinopteri","Euleptorhamphus viridis",NA,NA,NA,NA,"Eastern Galapagos Islands"
"752",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,8,1,"Arthropoda","Euphausiacea",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"753",626335,626335,769049,"Species","Euthynnus lineatus","Kishinouye, 1920",273806,127,4,"Chordata","Perciformes","Scombridae","Euthynnus","Actinopteri","Euthynnus lineatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"754",626505,626505,443060,"Species","Exocoetus monocirrhus","Richardson, 1846",217869,12,2,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Actinopteri","Exocoetus monocirrhus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"755",626510,626510,443060,"Species","Exocoetus volitans","Linnaeus, 1758",126385,18,5,"Chordata","Beloniformes","Exocoetidae","Exocoetus","Actinopteri","Exocoetus volitans",NA,NA,NA,NA,"Eastern Galapagos Islands"
"756",627964,627964,779080,"Species","Galacantha diomedeae","Faxon, 1893",392209,1,1,"Arthropoda","Decapoda","Munidopsidae","Galacantha","Malacostraca","Galacantha diomedeae",NA,NA,NA,NA,"Eastern Galapagos Islands"
"757",627991,627991,445193,"Species","Galathea paucilineata","Benedict, 1902",392249,1,1,"Arthropoda","Decapoda","Galatheidae","Galathea","Malacostraca","Galathea paucilineata",NA,NA,NA,NA,"Eastern Galapagos Islands"
"758",628090,628090,767633,"Species","Galeocerdo cuvier","(Péron & Lesueur, 1822)",105799,9,3,"Chordata","Carcharhiniformes","Carcharhinidae","Galeocerdo","Elasmobranchii","Galeocerdo cuvier",TRUE,"NT",NA,NA,"Eastern Galapagos Islands"
"759",628496,628496,628492,"Species","Gaza rathbuni","Dall, 1890",575616,1,1,"Mollusca",NA,"Margaritidae","Gaza","Gastropoda","Gaza rathbuni",NA,NA,NA,NA,"Eastern Galapagos Islands"
"760",628783,628783,446285,"Species","Gerres cinereus","(Walbaum, 1792)",276954,10,1,"Chordata","Perciformes","Gerreidae","Gerres","Actinopteri","Gerres cinereus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"761",628937,628937,776488,"Species","Girella freminvillii","(Valenciennes, 1846)",280861,58,5,"Chordata","Perciformes","Kyphosidae","Girella","Actinopteri","Girella freminvillii",NA,NA,NA,NA,"Eastern Galapagos Islands"
"762",629011,629011,743939,"Genus","Globicephala","Lesson, 1828",137017,11,7,"Chordata","Cetartiodactyla","Delphinidae","Globicephala","Mammalia",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"763",629351,629351,447171,"Species","Glyphocrangon vicaria","Faxon, 1896",515722,1,1,"Arthropoda","Decapoda","Glyphocrangonidae","Glyphocrangon","Malacostraca","Glyphocrangon vicaria",NA,NA,NA,NA,"Eastern Galapagos Islands"
"764",629884,629884,448173,"Species","Gonichthys cocco","(Cocco, 1829)",126601,15,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Actinopteri","Gonichthys cocco",NA,NA,NA,NA,"Eastern Galapagos Islands"
"765",629887,629887,448173,"Species","Gonichthys tenuiculus","(Garman, 1899)",272702,3,2,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Actinopteri","Gonichthys tenuiculus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"766",630274,630274,768987,"Species","Grammonus diagrammus","(Heller & Snodgrass, 1903)",272770,9,2,"Chordata","Ophidiiformes","Bythitidae","Grammonus","Actinopteri","Grammonus diagrammus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"767",630509,630509,769440,"Species","Guitarra abbotti","Lee, 1987",168399,2,2,"Porifera","Poecilosclerida","Guitarridae","Guitarra","Demospongiae","Guitarra abbotti",NA,NA,NA,NA,"Eastern Galapagos Islands"
"768",630669,630669,773020,"Species","Gymnomuraena zebra","(Shaw, 1797)",217476,4,1,"Chordata","Anguilliformes","Muraenidae","Gymnomuraena","Actinopteri","Gymnomuraena zebra",NA,NA,NA,NA,"Eastern Galapagos Islands"
"769",630701,630701,747330,"Species","Gymnothorax dovii","(Günther, 1870)",271831,39,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Actinopteri","Gymnothorax dovii",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"770",630727,630727,747330,"Species","Gymnothorax meleagris","(Shaw, 1795)",217503,3,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Actinopteri","Gymnothorax meleagris",NA,NA,NA,NA,"Eastern Galapagos Islands"
"771",630743,630743,747330,"Species","Gymnothorax pictus","(Ahl, 1789)",217491,1,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Actinopteri","Gymnothorax pictus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"772",630991,630991,697756,"Species","Haemulon maculicauda","(Gill, 1862)",275729,1,1,"Chordata","Perciformes","Haemulidae","Haemulon","Actinopteri","Haemulon maculicauda",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"773",630996,630996,697756,"Species","Haemulon scudderii","Gill, 1862",275734,62,1,"Chordata","Perciformes","Haemulidae","Haemulon","Actinopteri","Haemulon scudderii",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"774",630997,630997,697756,"Species","Haemulon sexfasciatum","Gill, 1862",275736,2,1,"Chordata","Perciformes","Haemulidae","Haemulon","Actinopteri","Haemulon sexfasciatum",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"775",630999,630999,697756,"Species","Haemulon steindachneri","(Jordan & Gilbert, 1882)",275738,1,1,"Chordata","Perciformes","Haemulidae","Haemulon","Actinopteri","Haemulon steindachneri",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"776",631906,631906,451580,"Species","Harengula thrissina","(Jordan & Gilbert, 1882)",277552,3,1,"Chordata","Clupeiformes","Clupeidae","Harengula","Actinopteri","Harengula thrissina",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"777",631941,631941,631911,"Species","Harmothoe irritans","(Marenzeller)",NA,3,1,"Annelida","Phyllodocida","Polynoidae","Harmothoe","Polychaeta","Harmothoe irritans",NA,NA,NA,NA,"Eastern Galapagos Islands"
"778",632408,632408,632405,"Species","Hemanthias peruanus","(Steindachner, 1875)",275930,1,1,"Chordata","Perciformes","Serranidae","Hemanthias","Actinopteri","Hemanthias peruanus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"779",632692,632692,747953,"Species","Hemiramphus saltator","Gilbert & Starks, 1904",272178,12,1,"Chordata","Beloniformes","Hemiramphidae","Hemiramphus","Actinopteri","Hemiramphus saltator",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"780",632880,632880,776540,"Species","Herpetoichthys fossatus","(Myers & Wade, 1941)",281051,1,1,"Chordata","Anguilliformes","Ophichthidae","Herpetoichthys","Actinopteri","Herpetoichthys fossatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"781",633075,633075,748072,"Species","Heterodontus quoyi","(Fréminville, 1840)",276700,7,3,"Chordata","Heterodontiformes","Heterodontidae","Heterodontus","Elasmobranchii","Heterodontus quoyi",TRUE,"DD",NA,NA,"Eastern Galapagos Islands"
"782",633506,633506,454129,"Species","Hippocampus ingens","Girard, 1858",275197,7,1,"Chordata","Syngnathiformes","Syngnathidae","Hippocampus","Actinopteri","Hippocampus ingens",TRUE,"VU",NA,NA,"Eastern Galapagos Islands"
"783",633710,633710,454406,"Species","Hirundichthys marginatus","(Nichols & Breder, 1928)",272170,4,2,"Chordata","Beloniformes","Exocoetidae","Hirundichthys","Actinopteri","Hirundichthys marginatus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"784",633767,633767,748320,"Species","Histocidaris cobosi","(A. Agassiz, 1898)",513331,1,1,"Echinodermata","Cidaroida","Histocidaridae","Histocidaris","Echinoidea","Histocidaris cobosi",NA,NA,NA,NA,"Eastern Galapagos Islands"
"785",633792,633792,454527,"Species","Holacanthus passer","Valenciennes, 1846",276016,159,6,"Chordata","Perciformes","Pomacanthidae","Holacanthus","Actinopteri","Holacanthus passer",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"786",633874,633874,768895,"Species","Holothuria (Thymiosycia) impatiens","(Forskål, 1775)",125185,4,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuroidea","Holothuria (Thymiosycia) impatiens",NA,NA,NA,NA,"Eastern Galapagos Islands"
"787",633920,633920,454672,"Species","Holothuria erinaceus","Semper, 1868",210852,5,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuroidea","Holothuria erinaceus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"788",633950,633950,454672,"Species","Holothuria kefersteini","(Selenka, 1867)",241834,5,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuroidea","Holothuria kefersteini",NA,NA,NA,NA,"Eastern Galapagos Islands"
"789",634178,634178,776551,"Species","Hoplopagrus guentherii","Gill, 1862",281087,7,1,"Chordata","Perciformes","Lutjanidae","Hoplopagrus","Actinopteri","Hoplopagrus guentherii",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"790",634202,634202,455088,"Species","Hoplostethus pacificus","Garman, 1899",272236,6,2,"Chordata","Beryciformes","Trachichthyidae","Hoplostethus","Actinopteri","Hoplostethus pacificus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"791",634962,634962,456346,"Species","Hyporhamphus gilli","Meek & Hildebrand, 1923",272181,1,1,"Chordata","Beloniformes","Hemiramphidae","Hyporhamphus","Actinopteri","Hyporhamphus gilli",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"792",634986,634986,456346,"Species","Hyporhamphus unifasciatus","(Ranzani, 1841)",159281,4,2,"Chordata","Beloniformes","Hemiramphidae","Hyporhamphus","Actinopteri","Hyporhamphus unifasciatus",NA,NA,NA,NA,"Eastern Galapagos Islands"
"793",635068,635068,456482,"Species","Hypsoblennius brevipinnis","(Günther, 1861)",276319,22,4,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Actinopteri","Hypsoblennius brevipinnis",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"794",635514,635514,457202,"Species","Iophon indentatum","Wilson, 1904",167405,2,2,"Porifera","Poecilosclerida","Acarnidae","Iophon","Demospongiae","Iophon indentatum",NA,NA,NA,NA,"Eastern Galapagos Islands"
"795",635515,635515,544631,"Subspecies","Iophon lamella indivisa","Wilson, 1904",167408,2,2,"Porifera","Poecilosclerida","Acarnidae","Iophon","Demospongiae","Iophon lamella",NA,NA,NA,NA,"Eastern Galapagos Islands"
"796",635882,635882,769039,"Species","Istiophorus platypterus","(Shaw, 1792)",158812,7,3,"Chordata","Perciformes","Istiophoridae","Istiophorus","Actinopteri","Istiophorus platypterus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"797",635883,635883,637142,"Genus","Isurus","Rafinesque, 1810",105743,1,1,"Chordata","Lamniformes","Lamnidae","Isurus","Elasmobranchii",NA,NA,NA,NA,NA,"Eastern Galapagos Islands"
"798",636261,636261,749028,"Species","Kathetostoma averruncus","Jordan & Bollman, 1890",275989,3,2,"Chordata","Perciformes","Uranoscopidae","Kathetostoma","Actinopteri","Kathetostoma averruncus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"799",636268,636268,769050,"Species","Katsuwonus pelamis","(Linnaeus, 1758)",127018,28,2,"Chordata","Perciformes","Scombridae","Katsuwonus","Actinopteri","Katsuwonus pelamis",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"800",636568,636568,458930,"Species","Kuhlia mugil","(Forster, 1801)",218355,7,2,"Chordata","Perciformes","Kuhliidae","Kuhlia","Actinopteri","Kuhlia mugil",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"801",636606,636606,698147,"Species","Kyphosus analogus","(Gill, 1862)",273519,10,2,"Chordata","Perciformes","Kyphosidae","Kyphosus","Actinopteri","Kyphosus analogus",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
"802",636610,636610,698147,"Species","Kyphosus elegans","(Peters, 1869)",273521,24,2,"Chordata","Perciformes","Kyphosidae","Kyphosus","Actinopteri","Kyphosus elegans",TRUE,"LC",NA,NA,"Eastern Galapagos Islands"
