"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","gisd","hab","ecoregion"
"1578",610694,610694,418039,"Genus","Cellaria","Ellis & Solander, 1786",110869,1,1,"Bryozoa","Cellariidae","Cellaria",NA,"Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1579",610703,610703,610694,"Species","Cellaria mandibulata","Hincks, 1882",469492,2,1,"Bryozoa","Cellariidae","Cellaria","Cellaria mandibulata","Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1580",610921,610921,418484,"Species","Cepphus columba","Pallas, 1811",343902,9578,21,"Chordata","Alcidae","Cepphus","Cepphus columba","Aves","Charadriiformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1581",610939,610939,610930,"Species","Ceradocus spinicauda","(Holmes, 1908)",531438,1,1,"Arthropoda","Maeridae","Ceradocus","Ceradocus spinicauda","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1582",610949,610949,771893,"Genus","Ceramium","Roth, 1797",143834,30,3,"Rhodophyta","Ceramiaceae","Ceramium",NA,"Florideophyceae","Ceramiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1583",611231,611231,738436,"Subclass","Ceriantharia","Perrier, 1893",1361,1,1,"Cnidaria",NA,NA,NA,"Anthozoa",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1584",611506,611506,820590,"Species","Cernosvitoviella briganta","Springett",NA,4,1,"Annelida","Enchytraeidae","Cernosvitoviella","Cernosvitoviella briganta","Clitellata","Haplotaxida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1585",611525,611525,741481,"Species","Cerorhinca monocerata","(Pallas, 1811)",344029,6,2,"Chordata","Alcidae","Cerorhinca","Cerorhinca monocerata","Aves","Charadriiformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1586",611650,611650,419486,"Subgenus","Chaetoceros (Phaeoceros)","Gran",370367,10,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros",NA,"Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1587",611777,611777,419486,"Species","Chaetoceros secundus","Cleve, 1873",593878,2,1,"Ochrophyta","Chaetocerotaceae","Chaetoceros","Chaetoceros secundus","Bacillariophyceae","Chaetocerotanae incertae sedis",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1588",611856,611856,770266,"Genus","Chaetomorpha","Kützing, 1845",143995,2,1,"Chlorophyta","Cladophoraceae","Chaetomorpha",NA,"Ulvophyceae","Cladophorales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1589",611906,611906,420006,"Species","Chaetozone hartmanae","Blake, 1996",327421,6,2,"Annelida","Cirratulidae","Chaetozone","Chaetozone hartmanae","Polychaeta","Terebellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1590",611913,611913,420006,"Species","Chaetozone setosa","Malmgren, 1867",129955,40,2,"Annelida","Cirratulidae","Chaetozone","Chaetozone setosa","Polychaeta","Terebellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1591",612261,612261,768029,"Species","Cheilopora praelonga","(Hincks, 1884)",469667,1,1,"Bryozoa","Cheiloporinidae","Cheilopora","Cheilopora praelonga","Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1592",612528,612528,776308,"Species","Chilara taylori","(Girard, 1858)",280146,2,2,"Chordata","Ophidiidae","Chilara","Chilara taylori","Actinopteri","Ophidiiformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1593",612682,612682,612680,"Species","Chiridota albatrossi","Edwards, 1907",528864,1,1,"Echinodermata","Chiridotidae","Chiridota","Chiridota albatrossi","Holothuroidea","Apodida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1594",612705,612705,750994,"Genus","Chirimia","Light, 1991",129343,2,1,"Annelida","Maldanidae","Chirimia",NA,"Polychaeta",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1595",612707,612707,612705,"Species","Chirimia similis","(Moore, 1906)",NA,1,1,"Annelida","Maldanidae","Chirimia","Chirimia similis","Polychaeta","Capitellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1596",612716,612716,612715,"Species","Chirolophis decoratus","(Jordan & Snyder, 1902)",254576,7,5,"Chordata","Stichaeidae","Chirolophis","Chirolophis decoratus","Actinopteri","Perciformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1597",612717,612717,612715,"Species","Chirolophis nugator","(Jordan & Williams, 1895)",254577,8,5,"Chordata","Stichaeidae","Chirolophis","Chirolophis nugator","Actinopteri","Perciformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1598",612858,612858,421413,"Species","Chlamys gigantea","(Gray)",NA,6,1,"Mollusca","Pectinidae","Chlamys","Chlamys gigantea","Bivalvia","Pectinoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1599",612862,612862,741834,"Subspecies","Chlamys hastata pugetensis","(Oldroyd)",NA,6,1,"Mollusca","Pectinidae","Chlamys","Chlamys hastata","Bivalvia","Pectinoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1600",612904,612904,421413,"Species","Chlamys rubida","(Hinds, 1845)",254460,73,3,"Mollusca","Pectinidae","Chlamys","Chlamys rubida","Bivalvia","Pectinoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1601",613009,613009,NA,NA,"Chlorophycota","Pascher, 1914",NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1602",613163,613163,741928,"Species","Chorilia longipes","Dana, 1851",441520,163,3,"Arthropoda","Epialtidae","Chorilia","Chorilia longipes","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1603",613420,613420,613419,"Species","Chrysopetalum occidentale","Johnson, 1897",326752,10,2,"Annelida","Chrysopetalidae","Chrysopetalum","Chrysopetalum occidentale","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1604",613436,613436,422489,"Species","Chthamalus dalli","Pilsbry, 1916",423276,1290,2,"Arthropoda","Chthamalidae","Chthamalus","Chthamalus dalli",NA,"Sessilia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1605",613607,613607,742065,"Species","Cionella lubrica","(Müller, 1774)",NA,2,1,"Mollusca","Cionellidae","Cionella","Cionella lubrica","Gastropoda","Stylommatophora",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1606",613682,613682,422877,"Species","Cirratulus spectabilis","(Kinberg, 1866)",332688,13,4,"Annelida","Cirratulidae","Cirratulus","Cirratulus spectabilis","Polychaeta","Terebellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1607",613777,613777,423114,"Species","Cistenides granulata","(Linnaeus, 1767)",238377,22,3,"Annelida","Pectinariidae","Cistenides","Cistenides granulata","Polychaeta","Terebellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1608",613806,613806,742128,"Species","Citharichthys sordidus","(Girard, 1854)",275694,113,7,"Chordata","Paralichthyidae","Citharichthys","Citharichthys sordidus","Actinopteri","Pleuronectiformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1609",613811,613811,742128,"Species","Citharichthys stigmaeus","Jordan & Gilbert, 1882",275696,28,6,"Chordata","Paralichthyidae","Citharichthys","Citharichthys stigmaeus","Actinopteri","Pleuronectiformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1610",613878,613878,696565,"Species","Cladophora flexuosa","(O.F.Müller) Kützing, 1843",145045,1,1,"Chlorophyta","Cladophoraceae","Cladophora","Cladophora flexuosa","Ulvophyceae","Cladophorales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1611",614112,614112,696573,"Species","Clausocalanus lividus","Frost & Fleminger, 1968",104505,6,1,"Arthropoda","Clausocalanidae","Clausocalanus","Clausocalanus lividus",NA,"Calanoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1612",614255,614255,776328,"Species","Clevelandia ios","(Jordan & Gilbert, 1882)",280215,17,6,"Chordata","Gobiidae","Clevelandia","Clevelandia ios","Actinopteri","Perciformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1613",614305,614305,423998,"Species","Clinocardium nuttallii","(Conrad, 1837)",381980,24,1,"Mollusca","Cardiidae","Clinocardium","Clinocardium nuttallii","Bivalvia","Cardiida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1614",614533,614533,415775,"Genus","Clytia","Lamouroux, 1812",117030,6,3,"Cnidaria","Campanulariidae","Clytia",NA,"Hydrozoa","Leptothecata",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1615",614998,614998,779742,"Species","Cognettia lapponica","Nurminen",NA,4,1,"Annelida","Enchytraeidae","Cognettia","Cognettia lapponica","Clitellata","Haplotaxida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1616",614999,614999,779742,"Species","Cognettia sphagnetorum","(Veydovsky, 1877)",416514,4,1,"Annelida","Enchytraeidae","Cognettia","Cognettia sphagnetorum","Clitellata","Enchytraeida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1617",615166,615166,696639,"Species","Colpomenia bulbosa","(Saunders) Yamada, 1948",NA,3,1,"Ochrophyta","Scytosiphonaceae","Colpomenia","Colpomenia bulbosa","Phaeophyceae","Scytosiphonales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1618",615411,615411,615409,"Species","Compsomyax subdiaphana","(Carpenter, 1864)",507527,24,1,"Mollusca","Veneridae","Compsomyax","Compsomyax subdiaphana","Bivalvia","Veneroida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1619",615444,615444,1011836,"Genus","Conchoecia","Dana, 1849",127533,6,1,"Arthropoda","Halocyprididae","Conchoecia",NA,"Ostracoda","Halocyprida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1620",616102,616102,1030751,"Subclass","Copepoda","Milne Edwards, 1840",1080,106,5,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1621",616142,616142,768020,"Species","Copidozoum protectum","(Hincks, 1882)",469317,1,1,"Bryozoa","Calloporidae","Copidozoum","Copidozoum protectum","Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1622",616223,616223,426649,"Species","Corallina vancouveriensis","Yendo, 1902",494902,7,3,"Rhodophyta","Corallinaceae","Corallina","Corallina vancouveriensis","Florideophyceae","Corallinales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1623",616379,616379,742909,"Species","Coregonus clupeaformis","(Mitchill, 1818)",158726,23,2,"Chordata","Salmonidae","Coregonus","Coregonus clupeaformis","Actinopteri","Salmoniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1624",616409,616409,426896,"Species","Corethron pennatum","(Grunow) Ostenfeld, 1909",341496,6,1,"Ochrophyta","Corethraceae","Corethron","Corethron pennatum","Bacillariophyceae","Corethrales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1625",616514,616514,427133,"Genus","Corycaeus","Dana, 1845",128634,4,2,"Arthropoda","Corycaeidae","Corycaeus",NA,NA,"Poecilostomatoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1626",616972,616972,427540,"Species","Coscinodiscus oculus-iridis","(Ehrenberg) Ehrenberg, 1840",341484,2,1,"Ochrophyta","Coscinodiscaceae","Coscinodiscus","Coscinodiscus oculus-iridis","Bacillariophyceae","Coscinodiscales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1627",617186,617186,428106,"Species","Cottus asper","Richardson, 1836",274368,45,6,"Chordata","Cottidae","Cottus","Cottus asper","Actinopteri","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1628",617189,617189,428106,"Species","Cottus bairdii","Girard, 1850",578660,6,2,"Chordata","Cottidae","Cottus","Cottus bairdii","Actinopteri","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1629",617192,617192,428106,"Species","Cottus beldingii","Eigenmann & Eigenmann, 1891",NA,11,2,"Chordata","Cottidae","Cottus","Cottus beldingii","Actinopterygii","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1630",617204,617204,428106,"Species","Cottus gulosus","(Girard, 1854)",NA,19,1,"Chordata","Cottidae","Cottus","Cottus gulosus","Actinopterygii","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1631",617212,617212,428106,"Species","Cottus perplexus","Gilbert & Evermann, 1894",NA,10,1,"Chordata","Cottidae","Cottus","Cottus perplexus","Actinopterygii","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1632",617217,617217,428106,"Species","Cottus rhotheus","(Smith, 1882)",592854,21,2,"Chordata","Cottidae","Cottus","Cottus rhotheus","Actinopteri","Scorpaeniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1633",617227,617227,817014,"Species","Couesius plumbeus","(Agassiz, 1850)",567529,1,1,"Chordata","Cyprinidae","Couesius","Couesius plumbeus","Actinopteri","Cypriniformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1634",617266,617266,428222,"Genus","Crangon","Fabricius, 1798",107007,744,2,"Arthropoda","Crangonidae","Crangon",NA,"Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1635",617269,617269,617266,"Species","Crangon alaskensis","Lockington, 1877",515542,193,4,"Arthropoda","Crangonidae","Crangon","Crangon alaskensis","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1636",617280,617280,617279,"Subspecies","Crangon franciscorum angustimana","Rathbun, 1902",515733,1,1,"Arthropoda","Crangonidae","Crangon","Crangon franciscorum","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1637",617281,617281,617279,"Subspecies","Crangon franciscorum franciscorum","Stimpson, 1856",515734,42,3,"Arthropoda","Crangonidae","Crangon","Crangon franciscorum","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1638",617597,617597,428593,"Species","Crepidula nummaria","Gould, 1846",572185,1,1,"Mollusca","Calyptraeidae","Crepidula","Crepidula nummaria","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1639",617617,617617,538904,"Species","Crepipatella dorsata","(Broderip, 1834)",745701,10,1,"Mollusca","Calyptraeidae","Crepipatella","Crepipatella dorsata","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1640",617696,617696,428742,"Species","Crisia serrulata","Osburn, 1953",470760,1,1,"Bryozoa","Crisiidae","Crisia","Crisia serrulata","Stenolaemata","Cyclostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1641",617767,617767,617760,"Species","Crossaster papposus","(Linnaeus, 1767)",124154,12,5,"Echinodermata","Solasteridae","Crossaster","Crossaster papposus","Asteroidea","Valvatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1642",617937,617937,617934,"Species","Cryptolithodes sitchensis","Brandt, 1853",550616,2,2,"Arthropoda","Lithodidae","Cryptolithodes","Cryptolithodes sitchensis","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1643",617942,617942,429187,"Species","Cryptomya californica","(Conrad, 1837)",397065,8,1,"Mollusca","Myidae","Cryptomya","Cryptomya californica","Bivalvia","Myoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1644",617945,617945,429192,"Species","Cryptonatica affinis","(Gmelin, 1791)",140525,1,1,"Mollusca","Naticidae","Cryptonatica","Cryptonatica affinis","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1645",617950,617950,771517,"Family","Cryptoniscidae","Kossmann, 1880",146881,3,1,"Arthropoda","Cryptoniscidae",NA,NA,"Malacostraca","Isopoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1646",618105,618105,738303,"Phylum","Ctenophora","Eschscholtz, 1829",1248,24,2,"Ctenophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1647",618204,618204,429589,"Species","Cucumaria piperata","(Stimpson, 1864)",529459,3,2,"Echinodermata","Cucumariidae","Cucumaria","Cucumaria piperata","Holothuroidea","Dendrochirotida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1648",618207,618207,429589,"Species","Cucumaria pseudocurata","Deichmann, 1938",528844,1,1,"Echinodermata","Cucumariidae","Cucumaria","Cucumaria pseudocurata","Holothuroidea","Dendrochirotida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1649",618799,618799,430431,"Species","Cylichna attonsa","Carpenter, 1865",581401,14,3,"Mollusca","Cylichnidae","Cylichna","Cylichna attonsa","Gastropoda","Cephalaspidea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1650",618967,618967,776373,"Species","Cymatogaster aggregata","Gibbons, 1854",280461,241,8,"Chordata","Embiotocidae","Cymatogaster","Cymatogaster aggregata","Actinopteri","Perciformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1651",619205,619205,743670,"Species","Cyphocaris challengeri","Stebbing, 1888",428630,6,3,"Arthropoda","Cyphocarididae","Cyphocaris","Cyphocaris challengeri","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1652",619971,619971,743881,"Species","Dasycottus setiger","Bean, 1890",280488,249,5,"Chordata","Psychrolutidae","Dasycottus","Dasycottus setiger","Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1653",620094,620094,432525,"Species","Delectopecten vancouverensis","(Whiteaves, 1893)",391795,2,2,"Mollusca","Pectinidae","Delectopecten","Delectopecten vancouverensis","Bivalvia","Pectinoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1654",620164,620164,743960,"Species","Dendraster excentricus","(Eschscholtz, 1831)",513215,5,1,"Echinodermata","Dendrasteridae","Dendraster","Dendraster excentricus","Echinoidea","Clypeasteroida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1655",620176,620176,620171,"Species","Dendrobeania lichenoides","(Robertson, 1900)",469234,11,2,"Bryozoa","Bugulidae","Dendrobeania","Dendrobeania lichenoides","Gymnolaemata","Cheilostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1656",620186,620186,820783,"Species","Dendrochiton flectens","(Carpenter, 1864)",817214,1,1,"Mollusca","Mopaliidae","Dendrochiton","Dendrochiton flectens","Polyplacophora","Chitonida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1657",620242,620242,432832,"Species","Dendronotus albus","MacFarland, 1966",548242,3,2,"Mollusca","Dendronotidae","Dendronotus","Dendronotus albus","Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1658",620247,620247,432832,"Species","Dendronotus subramosus","MacFarland, 1966",548244,1,1,"Mollusca","Dendronotidae","Dendronotus","Dendronotus subramosus","Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1659",620524,620524,770392,"Species","Desmarestia aculeata","(Linnaeus) J.V.Lamouroux, 1813",145307,3,1,"Ochrophyta","Desmarestiaceae","Desmarestia","Desmarestia aculeata","Phaeophyceae","Desmarestiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1660",620525,620525,770392,"Species","Desmarestia viridis","(O.F.Müller) J.V.Lamouroux, 1813",145310,1,1,"Ochrophyta","Desmarestiaceae","Desmarestia","Desmarestia viridis","Phaeophyceae","Desmarestiales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1661",620569,620569,620565,"Species","Detonula pumila","(Castracane) Gran, 1900",149647,7,1,"Ochrophyta","Skeletonemaceae","Detonula","Detonula pumila","Bacillariophyceae","Thalassiosirales",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1662",620634,620634,433536,"Species","Diadumene lineata","(Verrill, 1869)",395099,5,3,"Cnidaria","Diadumenidae","Diadumene","Diadumene lineata","Anthozoa","Actiniaria",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1663",620688,620688,433604,"Species","Diaphana californica","Dall, 1919",509649,7,1,"Mollusca","Diaphanidae","Diaphana","Diaphana californica","Gastropoda","Cephalaspidea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1664",620766,620766,784120,"Species","Diaphus theta","Eigenmann & Eigenmann, 1890",272694,10,3,"Chordata","Myctophidae","Diaphus","Diaphus theta","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1665",620799,620799,433784,"Species","Diastylis bidentata","Calman, 1912",181931,3,1,"Arthropoda","Diastylidae","Diastylis","Diastylis bidentata","Malacostraca","Cumacea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1666",621043,621043,768627,"Species","Dicyemennea parva","Hoffman, 1965",464286,1,1,"Dicyemida","Dicyemidae","Dicyemennea","Dicyemennea parva","Rhombozoa",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1667",621161,621161,744453,"Class","Dinophyceae","Fritsch, 1927",19542,1,1,"Myzozoa",NA,NA,NA,"Dinophyceae",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1668",621162,621162,434508,"Genus","Dinophysis","Ehrenberg, 1839",109462,14,1,"Myzozoa","Dinophysiaceae","Dinophysis",NA,"Dinophyceae","Dinophysiales",NA,NA,NA,TRUE,"Puget Trough_Georgia Basin"
"1669",621665,621665,435299,"Species","Dipolydora quadrilobata","(Jacobi, 1883)",131121,4,1,"Annelida","Spionidae","Dipolydora","Dipolydora quadrilobata","Polychaeta","Spionida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1670",621686,621686,817421,"Species","Dirona albolineata","MacFarland, 1905",581837,1,1,"Mollusca","Dironidae","Dirona","Dirona albolineata","Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1671",621809,621809,435578,"Species","Disporella separata","Osburn, 1953",470861,1,1,"Bryozoa","Lichenoporidae","Disporella","Disporella separata","Stenolaemata","Cyclostomatida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1672",622245,622245,436327,"Species","Doto columbiana","O'Donoghue, 1921",581833,2,2,"Mollusca","Dotidae","Doto","Doto columbiana","Gastropoda","Nudibranchia",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1673",622755,622755,770728,"Class","Echinoidea","Leske, 1778",123082,10,3,"Echinodermata",NA,NA,NA,"Echinoidea",NA,NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1674",622789,622789,803012,"Species","Echinophilus xiphydrionis","Kretzler",NA,2,1,"Arthropoda",NA,"Echinophilus","Echinophilus xiphydrionis","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1675",622856,622856,622854,"Subspecies","Echiurus echiurus alaskanus","Fisher, 1948",NA,3,2,NA,"Echiuridae","Echiurus","Echiurus echiurus",NA,"Echiuroidea",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1676",622919,622919,744984,"Genus","Ectinosoma","Boeck, 1865",115333,2,1,"Arthropoda","Ectinosomatidae","Ectinosoma",NA,NA,"Harpacticoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1677",623237,623237,778520,"Species","Elassochirus tenuimanus","(Dana, 1851)",366322,5,2,"Arthropoda","Paguridae","Elassochirus","Elassochirus tenuimanus","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1678",623685,623685,438619,"Species","Engraulis mordax","Girard, 1854",272286,78,2,"Chordata","Engraulidae","Engraulis","Engraulis mordax","Actinopteri","Clupeiformes",TRUE,"LC",NA,NA,"Puget Trough_Georgia Basin"
"1679",623775,623775,479539,"Genus","Ennucula","Iredale, 1931",138261,2,2,"Mollusca","Nuculidae","Ennucula",NA,"Bivalvia","Nuculida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1680",623778,623778,623775,"Species","Ennucula tenuis","(Montagu, 1808)",140584,245,3,"Mollusca","Nuculidae","Ennucula","Ennucula tenuis","Bivalvia","Nuculida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1681",623974,623974,745308,"Species","Eogammarus confervicolus","(Stimpson, 1856)",488606,4,1,"Arthropoda","Anisogammaridae","Eogammarus","Eogammarus confervicolus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1682",623979,623979,745309,"Species","Eohaustorius estuarius","Bosworth, 1973",491519,1,1,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius estuarius","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1683",624058,624058,467472,"Family","Epialtidae","MacLeay, 1838",196143,48,1,"Arthropoda","Epialtidae",NA,NA,"Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1684",624119,624119,745353,"Species","Epilabidocera amphitrites","(McMurrich, 1916)",254330,50,3,"Arthropoda","Pontellidae","Epilabidocera","Epilabidocera amphitrites",NA,"Calanoida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1685",624444,624444,439947,"Species","Eranno bicirrata","(Treadwell, 1929)",332792,7,1,"Annelida","Lumbrineridae","Eranno","Eranno bicirrata","Polychaeta","Eunicida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1686",624521,624521,624511,"Species","Ericthonius rubricornis","(Stimpson, 1853)",102409,10,2,"Arthropoda","Ischyroceridae","Ericthonius","Ericthonius rubricornis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1687",624603,624603,541185,"Subspecies","Erpobdella punctata annulata","Moore",NA,3,1,"Annelida","Erpobdellidae","Erpobdella","Erpobdella punctata","Clitellata","Arhynchobdellida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1688",624737,624737,440450,"Genus","Eteone","Savigny, 1818",129443,58,3,"Annelida","Phyllodocidae","Eteone",NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1689",624740,624740,624737,"Species","Eteone longa","(Fabricius, 1780)",130616,4,2,"Annelida","Phyllodocidae","Eteone","Eteone longa","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1690",624743,624743,624737,"Species","Eteone pigmentata","Blake, 1992",327535,14,2,"Annelida","Phyllodocidae","Eteone","Eteone pigmentata","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1691",625002,625002,440734,"Species","Eualus berkeleyorum","Butler, 1971",515223,20,2,"Arthropoda","Thoridae","Eualus","Eualus berkeleyorum","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1692",625012,625012,440734,"Species","Eualus fabricii","(Krøyer, 1841)",158357,9,1,"Arthropoda","Thoridae","Eualus","Eualus fabricii","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
"1693",625036,625036,440734,"Species","Eualus suckleyi","(Stimpson, 1864)",423366,177,3,"Arthropoda","Thoridae","Eualus","Eualus suckleyi","Malacostraca","Decapoda",NA,NA,NA,NA,"Puget Trough_Georgia Basin"
