"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","gisd","hab","ecoregion"
"2078",620360,620360,432926,"Species","Dentalium rectus","Carpenter",NA,2,1,"Mollusca","Dentaliidae","Dentalium","Dentalium rectus","Scaphopoda","Dentaliida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2079",620471,620471,849872,"Species","Dermatomya tenuiconcha","(Dall, 1913)",408635,1,1,"Mollusca","Poromyidae","Dermatomya","Dermatomya tenuiconcha","Bivalvia",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2080",620569,620569,620565,"Species","Detonula pumila","(Castracane) Gran, 1900",149647,27,2,"Ochrophyta","Skeletonemaceae","Detonula","Detonula pumila","Bacillariophyceae","Thalassiosirales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2081",620634,620634,433536,"Species","Diadumene lineata","(Verrill, 1869)",395099,12,1,"Cnidaria","Diadumenidae","Diadumene","Diadumene lineata","Anthozoa","Actiniaria",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2082",620688,620688,433604,"Species","Diaphana californica","Dall, 1919",509649,1,1,"Mollusca","Diaphanidae","Diaphana","Diaphana californica","Gastropoda","Cephalaspidea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2083",620721,620721,784120,"Species","Diaphus dumerilii","(Bleeker, 1856)",126590,1,1,"Chordata","Myctophidae","Diaphus","Diaphus dumerilii","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2084",620766,620766,784120,"Species","Diaphus theta","Eigenmann & Eigenmann, 1890",272694,351,7,"Chordata","Myctophidae","Diaphus","Diaphus theta","Actinopteri","Myctophiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2085",620799,620799,433784,"Species","Diastylis bidentata","Calman, 1912",181931,7,1,"Arthropoda","Diastylidae","Diastylis","Diastylis bidentata","Malacostraca","Cumacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2086",620814,620814,433784,"Species","Diastylis paraspinulosa","Zimmer, 1926",181973,9,2,"Arthropoda","Diastylidae","Diastylis","Diastylis paraspinulosa","Malacostraca","Cumacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2087",620818,620818,433784,"Species","Diastylis quadriplicata","Watling & McCann, 1996",181977,5,1,"Arthropoda","Diastylidae","Diastylis","Diastylis quadriplicata","Malacostraca","Cumacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2088",620929,620929,771458,"Genus","Dicrolene","Goode & Bean, 1883",159129,1,1,"Chordata","Ophidiidae","Dicrolene",NA,"Actinopteri","Ophidiiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2089",620930,620930,620929,"Species","Dicrolene filamentosa","Garman, 1899",275892,3,1,"Chordata","Ophidiidae","Dicrolene","Dicrolene filamentosa","Actinopteri","Ophidiiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2090",620936,620936,741808,"Genus","Dicrotendipes","Kieffer, 1913",NA,6,1,"Arthropoda","Chironomidae","Dicrotendipes",NA,"Insecta","Diptera",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2091",621161,621161,744453,"Class","Dinophyceae","Fritsch, 1927",19542,89,2,"Myzozoa",NA,NA,NA,"Dinophyceae",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2092",621162,621162,434508,"Genus","Dinophysis","Ehrenberg, 1839",109462,38,2,"Myzozoa","Dinophysiaceae","Dinophysis",NA,"Dinophyceae","Dinophysiales",NA,NA,NA,TRUE,"Oregon, Washington, Vancouver Coast and Shelf"
"2093",621314,621314,744486,"Genus","Diomedea","Linnaeus, 1758",205273,4,1,"Chordata","Diomedeidae","Diomedea",NA,"Aves","Procellariiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2094",621663,621663,435299,"Species","Dipolydora giardi","(Mesnil, 1896)",131119,1,1,"Annelida","Spionidae","Dipolydora","Dipolydora giardi","Polychaeta","Spionida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2095",621665,621665,435299,"Species","Dipolydora quadrilobata","(Jacobi, 1883)",131121,7,1,"Annelida","Spionidae","Dipolydora","Dipolydora quadrilobata","Polychaeta","Spionida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2096",621854,621854,NA,NA,"Distichophyllia norica","(Frech)",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2097",622358,622358,436526,"Species","Drilonereis falcata","Moore, 1911",327464,1,1,"Annelida","Oenonidae","Drilonereis","Drilonereis falcata","Polychaeta","Eunicida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2098",622439,622439,745097,"Genus","Dubiraphia","Sanderson, 1954",NA,2,1,"Arthropoda","Elmidae","Dubiraphia",NA,"Insecta","Coleoptera",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2099",622469,622469,436705,"Species","Dumontia oregonensis","Santos-Flores & Dodson",NA,2,1,"Rhodophyta","Dumontiaceae","Dumontia","Dumontia oregonensis","Florideophyceae","Gigartinales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2100",622755,622755,770728,"Class","Echinoidea","Leske, 1778",123082,298,3,"Echinodermata",NA,NA,NA,"Echinoidea",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2101",622854,622854,622852,"Species","Echiurus echiurus","(Pallas, 1766)",110377,1,1,"Annelida","Echiuridae","Echiurus","Echiurus echiurus","Polychaeta","Echiuroidea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2102",622856,622856,622854,"Subspecies","Echiurus echiurus alaskanus","Fisher, 1948",NA,13,1,NA,"Echiuridae","Echiurus","Echiurus echiurus",NA,"Echiuroidea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2103",622870,622870,820868,"Species","Eclipidrilus pacificus","Fend",NA,5,1,"Annelida","Lumbriculidae","Eclipidrilus","Eclipidrilus pacificus","Clitellata","Lumbriculida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2104",623237,623237,778520,"Species","Elassochirus tenuimanus","(Dana, 1851)",366322,2,1,"Arthropoda","Paguridae","Elassochirus","Elassochirus tenuimanus","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2105",623238,623238,776415,"Species","Elassodiscus caudatus","(Gilbert, 1915)",280629,5,2,"Chordata","Liparidae","Elassodiscus","Elassodiscus caudatus","Actinopteri","Scorpaeniformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2106",623378,623378,1011456,"Genus","Elphidium","de Montfort, 1808",112162,38,1,"Foraminifera","Elphidiidae","Elphidium",NA,"Globothalamea","Rotaliida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2107",623685,623685,438619,"Species","Engraulis mordax","Girard, 1854",272286,391,10,"Chordata","Engraulidae","Engraulis","Engraulis mordax","Actinopteri","Clupeiformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2108",623778,623778,623775,"Species","Ennucula tenuis","(Montagu, 1808)",140584,44,2,"Mollusca","Nuculidae","Ennucula","Ennucula tenuis","Bivalvia","Nuculida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2109",623974,623974,745308,"Species","Eogammarus confervicolus","(Stimpson, 1856)",488606,75,1,"Arthropoda","Anisogammaridae","Eogammarus","Eogammarus confervicolus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2110",623975,623975,745308,"Species","Eogammarus oclairi","Bousfield, 1979",488609,2,2,"Arthropoda","Anisogammaridae","Eogammarus","Eogammarus oclairi","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2111",623977,623977,745309,"Species","Eohaustorius brevicuspis","Bosworth, 1973",491514,2,1,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius brevicuspis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2112",623979,623979,745309,"Species","Eohaustorius estuarius","Bosworth, 1973",491519,107,2,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius estuarius","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2113",623981,623981,745309,"Species","Eohaustorius sawyeri","Bosworth, 1973",491523,2,1,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius sawyeri","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2114",623982,623982,745309,"Species","Eohaustorius sencillus","J.L. Barnard, 1962",491524,1,1,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius sencillus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2115",623986,623986,745309,"Species","Eohaustorius washingtonianus","(Thorsteinson, 1941)",491529,2,1,"Arthropoda","Haustoriidae","Eohaustorius","Eohaustorius washingtonianus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2116",624069,624069,777271,"Infraorder","Epicaridea","Latreille, 1831",13795,1,1,"Arthropoda",NA,NA,NA,"Malacostraca","Isopoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2117",624119,624119,745353,"Species","Epilabidocera amphitrites","(McMurrich, 1916)",254330,261,2,"Arthropoda","Pontellidae","Epilabidocera","Epilabidocera amphitrites",NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2118",624131,624131,439434,"Species","Epimeria cora","J.L. Barnard, 1971",489676,1,1,"Arthropoda","Epimeriidae","Epimeria","Epimeria cora","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2119",624414,624414,439898,"Species","Eptatretus deani","(Evermann & Goldsborough, 1907)",279277,36,5,"Chordata","Myxinidae","Eptatretus","Eptatretus deani","Myxini","Myxiniformes",TRUE,"DD",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2120",624444,624444,439947,"Species","Eranno bicirrata","(Treadwell, 1929)",332792,17,2,"Annelida","Lumbrineridae","Eranno","Eranno bicirrata","Polychaeta","Eunicida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2121",624445,624445,439947,"Species","Eranno lagunae","(Fauchald, 1970)",332794,2,1,"Annelida","Lumbrineridae","Eranno","Eranno lagunae","Polychaeta","Eunicida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2122",624511,624511,816680,"Genus","Ericthonius","Milne Edwards, 1830",101567,1,1,"Arthropoda","Ischyroceridae","Ericthonius",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2123",624521,624521,624511,"Species","Ericthonius rubricornis","(Stimpson, 1853)",102409,1,1,"Arthropoda","Ischyroceridae","Ericthonius","Ericthonius rubricornis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2124",624737,624737,440450,"Genus","Eteone","Savigny, 1818",129443,36,3,"Annelida","Phyllodocidae","Eteone",NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2125",624978,624978,697372,"Species","Etropus crossotus","Jordan & Gilbert, 1882",158799,1,1,"Chordata","Paralichthyidae","Etropus","Etropus crossotus","Actinopteri","Pleuronectiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2126",625002,625002,440734,"Species","Eualus berkeleyorum","Butler, 1971",515223,3,1,"Arthropoda","Thoridae","Eualus","Eualus berkeleyorum","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2127",625036,625036,440734,"Species","Eualus suckleyi","(Stimpson, 1864)",423366,52,2,"Arthropoda","Thoridae","Eualus","Eualus suckleyi","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2128",625137,625137,745619,"Genus","Euchaeta","Philippi, 1843",104174,18,2,"Arthropoda","Euchaetidae","Euchaeta",NA,NA,"Calanoida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2129",625430,625430,745694,"Species","Eudistylia vancouveri","(Kinberg, 1866)",333271,9,2,"Annelida","Sabellidae","Eudistylia","Eudistylia vancouveri","Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2130",625518,625518,792930,"Species","Eulepetopsis vitrea","McLean, 1990",449958,1,1,"Mollusca","Neolepetopsidae","Eulepetopsis","Eulepetopsis vitrea","Gastropoda",NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2131",625796,625796,625792,"Species","Eupentacta quinquesemita","(Selenka, 1867)",529305,6,2,"Echinodermata","Sclerodactylidae","Eupentacta","Eupentacta quinquesemita","Holothuroidea","Dendrochirotida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2132",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,871,5,"Arthropoda",NA,NA,NA,"Malacostraca","Euphausiacea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2133",625831,625831,442029,"Species","Euphilomedes climax","Kornicker, 1991",783154,3,1,"Arthropoda","Philomedidae","Euphilomedes","Euphilomedes climax","Ostracoda","Myodocopida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2134",625834,625834,442029,"Species","Euphilomedes producta","Poulsen, 1962",451226,6,2,"Arthropoda","Philomedidae","Euphilomedes","Euphilomedes producta","Ostracoda","Myodocopida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2135",626176,626176,442532,"Genus","Eusirus","Krøyer, 1845",101519,1,1,"Arthropoda","Eusiridae","Eusirus",NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2136",626345,626345,761566,"Genus","Eutintinnus","Kofoid & Campbell, 1939",183543,1,1,"Ciliophora","Tintinnidae","Eutintinnus",NA,"Oligotrichea","Choreotrichida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2137",626392,626392,767707,"Genus","Evadne","Lovén, 1836",106267,54,2,"Arthropoda","Podonidae","Evadne",NA,"Branchiopoda","Diplostraca",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2138",626402,626402,775555,"Species","Evasterias troscheli","(Stimpson, 1862)",255040,10,3,"Echinodermata","Asteriidae","Evasterias","Evasterias troscheli","Asteroidea","Forcipulatida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2139",626607,626607,778844,"Species","Fabia subquadrata","Dana, 1851",445132,3,1,"Arthropoda","Pinnotheridae","Fabia","Fabia subquadrata","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2140",626736,626736,746117,"Genus","Fauveliopsis","McIntosh, 1922",129288,2,1,"Annelida","Fauveliopsidae","Fauveliopsis",NA,"Polychaeta","Terebellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2141",626967,626967,820972,"Species","Finoculodes omniferus","Barnard",NA,1,1,"Arthropoda","Oedicerotidae","Finoculodes","Finoculodes omniferus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2142",627214,627214,746359,"Species","Fluminicola fuscus","(Haldeman, 1847)",886951,2,1,"Mollusca","Lithoglyphidae","Fluminicola","Fluminicola fuscus","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2143",627219,627219,746359,"Species","Fluminicola nutalliana","(Lea)",NA,1,1,"Mollusca","Hydrobiidae","Fluminicola","Fluminicola nutalliana","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2144",627220,627220,746359,"Species","Fluminicola seminalis","(Hinds, 1842)",886906,1,1,"Mollusca","Lithoglyphidae","Fluminicola","Fluminicola seminalis","Gastropoda","Littorinimorpha",TRUE,"DD",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2145",627222,627222,746359,"Species","Fluminicola virens","(Lea, 1838)",886953,10,2,"Mollusca","Lithoglyphidae","Fluminicola","Fluminicola virens","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2146",627318,627318,746391,"Species","Foxiphalus cognatus","(J.L. Barnard, 1960)",548806,6,1,"Arthropoda","Phoxocephalidae","Foxiphalus","Foxiphalus cognatus","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2147",627321,627321,746391,"Species","Foxiphalus major","(J.L. Barnard, 1960)",548810,1,1,"Arthropoda","Phoxocephalidae","Foxiphalus","Foxiphalus major","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2148",627323,627323,746391,"Species","Foxiphalus obtusidens","(Alderman, 1936)",548802,1,1,"Arthropoda","Phoxocephalidae","Foxiphalus","Foxiphalus obtusidens","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2149",627414,627414,444464,"Species","Fratercula corniculata","(Naumann, 1821)",343903,12,2,"Chordata","Alcidae","Fratercula","Fratercula corniculata","Aves","Charadriiformes",TRUE,"LC",NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2150",627426,627426,697528,"Species","Freyella actinodetus","(Fisher)",NA,5,1,"Echinodermata","Freyellidae","Freyella","Freyella actinodetus","Asteroidea","Brisingida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2151",627834,627834,746508,"Species","Fusitriton oregonensis","(Redfield, 1846)",476496,54,2,"Mollusca","Ranellidae","Fusitriton","Fusitriton oregonensis","Gastropoda","Littorinimorpha",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2152",627892,627892,746519,"Family","Gadidae","Rafinesque, 1810",125469,8,1,"Chordata","Gadidae",NA,NA,"Actinopteri","Gadiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2153",628017,628017,754148,"Genus","Galathowenia","Kirkegaard, 1959",146949,1,1,"Annelida","Oweniidae","Galathowenia",NA,"Polychaeta","Sabellida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2154",628170,628170,738061,"Suborder","Gammaridea","Latreille, 1802",1207,13,4,"Arthropoda",NA,NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2155",628204,628204,697584,"Species","Gammaropsis ellisi","Conlan, 1983",548544,1,1,"Arthropoda","Photidae","Gammaropsis","Gammaropsis ellisi","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2156",628434,628434,445767,"Species","Gastropteron pacificum","Bergh, 1894",511956,5,1,"Mollusca","Gastropteridae","Gastropteron","Gastropteron pacificum","Gastropoda","Cephalaspidea",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2157",628444,628444,767804,"Species","Gastroptychus iaspis","Baba & Haig, 1990",392024,1,1,"Arthropoda","Chirostylidae","Gastroptychus","Gastroptychus iaspis","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2158",628599,628599,771552,"Species","Gemma gemma","(Totten, 1834)",156803,11,2,"Mollusca","Veneridae","Gemma","Gemma gemma","Bivalvia","Veneroida",NA,NA,TRUE,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2159",628700,628700,628699,"Species","Geodia agassizi","Lendenfeld, 1910",170096,7,2,"Porifera","Geodiidae","Geodia","Geodia agassizi","Demospongiae","Astrophorida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2160",628707,628707,446181,"Subspecies","Geodinella robusta carolae","Lendenfeld",NA,1,1,"Porifera","Geodiidae","Geodinella","Geodinella robusta","Demospongiae","Astrophorida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2161",628755,628755,795987,"Species","Gephyreaster swifti","(Fisher, 1905)",559194,1,1,"Echinodermata","Pseudarchasteridae","Gephyreaster","Gephyreaster swifti","Asteroidea","Paxillosida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2162",628896,628896,817625,"Species","Gila bicolor","(Girard, 1856)",NA,5,3,"Chordata","Cyprinidae","Gila","Gila bicolor","Actinopterygii","Cypriniformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2163",629040,629040,446787,"Species","Globocassidulina subglobosa","(Brady, 1881)",113091,27,1,"Foraminifera","Cassidulinidae","Globocassidulina","Globocassidulina subglobosa","Globothalamea","Rotaliida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2164",629048,629048,746895,"Genus","Globorotalia","Cushman, 1927",112200,17,1,"Foraminifera","Globorotaliidae","Globorotalia",NA,"Globothalamea","Globigerinida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2165",629194,629194,447015,"Species","Glycera macrobranchia","Moore, 1911",606086,20,1,"Annelida","Glyceridae","Glycera","Glycera macrobranchia","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2166",629195,629195,447015,"Species","Glycera oxycephala","Ehlers, 1887",130126,5,1,"Annelida","Glyceridae","Glycera","Glycera oxycephala","Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2167",629556,629556,447556,"Species","Gnorimosphaeroma lutea","Menzies",NA,1,1,"Arthropoda","Sphaeromatidae","Gnorimosphaeroma","Gnorimosphaeroma lutea","Malacostraca","Isopoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2168",629559,629559,447559,"Subspecies","Gnorimosphaeroma oregonensis oregonensis","(Dana)",NA,1,1,"Arthropoda","Sphaeromatidae","Gnorimosphaeroma","Gnorimosphaeroma oregonensis","Malacostraca","Isopoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2169",630068,630068,448370,"Species","Gonyaulax rugosum","Wailes",110038,2,1,"Myzozoa","Gonyaulacaceae","Gonyaulax","Gonyaulax rugosum","Dinophyceae","Gonyaulacales",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2170",630301,630301,747210,"Species","Grandifoxus grandis","(Stimpson, 1856)",548986,35,1,"Arthropoda","Phoxocephalidae","Grandifoxus","Grandifoxus grandis","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2171",630470,630470,821043,"Species","Guaranidrilus oregonensis","Coates & Diaz",NA,4,1,"Annelida","Enchytraeidae","Guaranidrilus","Guaranidrilus oregonensis","Clitellata","Haplotaxida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2172",630476,630476,NA,NA,"Guembelastraea vancouverensis","(Clapp & Shimer)",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2173",630621,630621,772204,"Species","Gymnodinioides pacifica","Landers, Gomez-Gutierrez & Peterson, 2006",390036,3,2,"Ciliophora","Foettingeriidae","Gymnodinioides","Gymnodinioides pacifica","Oligohymenophorea","Apostomatida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2174",630970,630970,449970,"Species","Haematopus bachmani","Audubon, 1838",366767,28,11,"Chordata","Charadriidae","Haematopus","Haematopus bachmani","Aves","Charadriiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2175",631046,631046,645696,"Genus","Halargyreus","Günther, 1862",125766,2,1,"Chordata","Moridae","Halargyreus",NA,"Actinopteri","Gadiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2176",631177,631177,772506,"Species","Halicella halona","Barnard",NA,1,1,"Arthropoda","Pardaliscidae","Halicella","Halicella halona","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2177",631241,631241,450470,"Genus","Halichondria","Fleming, 1828",131807,14,1,"Porifera","Halichondriidae","Halichondria",NA,"Demospongiae","Suberitida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2178",631348,631348,771715,"Species","Halieutichthys aculeatus","(Mitchill, 1818)",159190,3,1,"Chordata","Ogcocephalidae","Halieutichthys","Halieutichthys aculeatus","Actinopteri","Lophiiformes",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2179",631527,631527,812447,"Subspecies","Halocynthia haustor foliacea","Ritter",NA,1,1,"Chordata","Pyuridae","Halocynthia","Halocynthia haustor","Ascidiacea","Stolidobranchia",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2180",631716,631716,775556,"Species","Hapalogaster mertensii","Brandt, 1850",590107,1,1,"Arthropoda","Hapalogastridae","Hapalogaster","Hapalogaster mertensii","Malacostraca","Decapoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2181",631911,631911,660005,"Genus","Harmothoe","Kinberg, 1856",129491,1,1,"Annelida","Polynoidae","Harmothoe",NA,"Polychaeta","Phyllodocida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2182",632036,632036,451752,"Species","Harpiniopsis fulgens","J.L. Barnard, 1960",548919,1,1,"Arthropoda","Phoxocephalidae","Harpiniopsis","Harpiniopsis fulgens","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2183",632040,632040,451752,"Species","Harpiniopsis percellaris","J.L. Barnard, 1971",548928,1,1,"Arthropoda","Phoxocephalidae","Harpiniopsis","Harpiniopsis percellaris","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2184",632045,632045,451752,"Species","Harpiniopsis triplex","J.L. Barnard, 1971",548935,1,1,"Arthropoda","Phoxocephalidae","Harpiniopsis","Harpiniopsis triplex","Malacostraca","Amphipoda",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2185",632195,632195,451945,"Species","Havelockia benti","(Deichmann, 1937)",746129,1,1,"Echinodermata","Cucumariidae","Havelockia","Havelockia benti","Holothuroidea","Dendrochirotida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
"2186",632341,632341,770904,"Genus","Helicostomella","Jörgensen, 1924",172434,2,1,"Ciliophora","Metacylididae","Helicostomella",NA,"Oligotrichea","Choreotrichida",NA,NA,NA,NA,"Oregon, Washington, Vancouver Coast and Shelf"
