"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"2138",618583,618583,682209,"Species","Cyclopecten barbarensis","Grau, 1959",390715,NA,NA,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten barbarensis","Bivalvia",NA,NA,"Southern California Bight"
"2139",618584,618584,682209,"Species","Cyclopecten bistratius","(Dall)",NA,NA,NA,1,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten bistratius","Bivalvia",NA,NA,"Southern California Bight"
"2140",618585,618585,682209,"Species","Cyclopecten bistriatus","(Dall, 1916)",391707,NA,NA,2,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten bistriatus","Bivalvia",NA,NA,"Southern California Bight"
"2141",618588,618588,682209,"Species","Cyclopecten catalinensis","(Willett, 1931)",391709,NA,NA,4,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten catalinensis","Bivalvia",NA,NA,"Southern California Bight"
"2142",618597,618597,682209,"Species","Cyclopecten incongruus","(Dall, 1916)",391718,NA,NA,2,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten incongruus","Bivalvia",NA,NA,"Southern California Bight"
"2143",618611,618611,682209,"Species","Cyclopecten pernomus","(Hertlein, 1935)",394747,NA,NA,3,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten pernomus","Bivalvia",NA,NA,"Southern California Bight"
"2144",618622,618622,682209,"Species","Cyclopecten zephyrus","Grau, 1959",390737,NA,NA,3,1,"Mollusca","Pectinoida","Propeamussiidae","Cyclopecten","Cyclopecten zephyrus","Bivalvia",NA,NA,"Southern California Bight"
"2145",618756,618756,696894,"Species","Cyclothone braueri","Jespersen & Tåning, 1926",127284,NA,NA,1,1,"Chordata","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone braueri","Actinopteri",NA,NA,"Southern California Bight"
"2146",618762,618762,696894,"Species","Cyclothone pallida","Brauer, 1902",127288,NA,NA,3,1,"Chordata","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone pallida","Actinopteri",NA,NA,"Southern California Bight"
"2147",618807,618807,430431,"Species","Cylichna diegensis","(Dall, 1919)",581402,NA,NA,58,1,"Mollusca","Cephalaspidea","Cylichnidae","Cylichna","Cylichna diegensis","Gastropoda",NA,NA,"Southern California Bight"
"2148",618967,618967,776373,"Species","Cymatogaster aggregata","Gibbons, 1854",280461,TRUE,"LC",14,4,"Chordata","Perciformes","Embiotocidae","Cymatogaster","Cymatogaster aggregata","Actinopteri",NA,NA,"Southern California Bight"
"2149",619666,619666,431783,"Species","Dacrydium pacificum","Dall, 1916",506010,NA,NA,4,1,"Mollusca","Mytiloida","Mytilidae","Dacrydium","Dacrydium pacificum","Bivalvia",NA,NA,"Southern California Bight"
"2150",619780,619780,849876,"Species","Dallicordia alaskana","(Dall, 1895)",405997,NA,NA,1,1,"Mollusca",NA,"Lyonsiellidae","Dallicordia","Dallicordia alaskana","Bivalvia",NA,NA,"Southern California Bight"
"2151",619929,619929,NA,NA,"Dariella californica","(Bovallius)",421612,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Southern California Bight"
"2152",619953,619953,696975,"Species","Dasyatis dipterura","(Jordan & Gilbert, 1880)",271430,TRUE,"DD",2,2,"Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis dipterura","Elasmobranchii",NA,NA,"Southern California Bight"
"2153",620021,620021,432454,"Species","Decapterus macrosoma","Bleeker, 1851",218426,NA,NA,2,1,"Chordata","Perciformes","Carangidae","Decapterus","Decapterus macrosoma","Actinopteri",NA,NA,"Southern California Bight"
"2154",620022,620022,432454,"Species","Decapterus muroadsi","(Temminck & Schlegel, 1844)",273279,NA,NA,8,1,"Chordata","Perciformes","Carangidae","Decapterus","Decapterus muroadsi","Actinopteri",NA,NA,"Southern California Bight"
"2155",620094,620094,432525,"Species","Delectopecten vancouverensis","(Whiteaves, 1893)",391795,NA,NA,30,2,"Mollusca","Pectinoida","Pectinidae","Delectopecten","Delectopecten vancouverensis","Bivalvia",NA,NA,"Southern California Bight"
"2156",620164,620164,743960,"Species","Dendraster excentricus","(Eschscholtz, 1831)",513215,NA,NA,16,2,"Echinodermata","Clypeasteroida","Dendrasteridae","Dendraster","Dendraster excentricus","Echinoidea",NA,NA,"Southern California Bight"
"2157",620173,620173,620171,"Species","Dendrobeania curvirostrata","(Robertson, 1905)",469231,NA,NA,1,1,"Bryozoa","Cheilostomatida","Bugulidae","Dendrobeania","Dendrobeania curvirostrata","Gymnolaemata",NA,NA,"Southern California Bight"
"2158",620177,620177,620171,"Species","Dendrobeania longispinosa","(Robertson, 1905)",469232,NA,NA,1,1,"Bryozoa","Cheilostomatida","Bugulidae","Dendrobeania","Dendrobeania longispinosa","Gymnolaemata",NA,NA,"Southern California Bight"
"2159",620569,620569,620565,"Species","Detonula pumila","(Castracane) Gran, 1900",149647,NA,NA,2,1,"Ochrophyta","Thalassiosirales","Skeletonemaceae","Detonula","Detonula pumila","Bacillariophyceae",NA,NA,"Southern California Bight"
"2160",620634,620634,433536,"Species","Diadumene lineata","(Verrill, 1869)",395099,NA,NA,2,2,"Cnidaria","Actiniaria","Diadumenidae","Diadumene","Diadumene lineata","Anthozoa",NA,NA,"Southern California Bight"
"2161",620688,620688,433604,"Species","Diaphana californica","Dall, 1919",509649,NA,NA,3,1,"Mollusca","Cephalaspidea","Diaphanidae","Diaphana","Diaphana californica","Gastropoda",NA,NA,"Southern California Bight"
"2162",620701,620701,769999,"Species","Diaphorodoris lirulatocauda","Millen, 1985",581691,NA,NA,1,1,"Mollusca","Nudibranchia","Calycidorididae","Diaphorodoris","Diaphorodoris lirulatocauda","Gastropoda",NA,NA,"Southern California Bight"
"2163",620766,620766,784120,"Species","Diaphus theta","Eigenmann & Eigenmann, 1890",272694,NA,NA,15,3,"Chordata","Myctophiformes","Myctophidae","Diaphus","Diaphus theta","Actinopteri",NA,NA,"Southern California Bight"
"2164",620801,620801,433784,"Species","Diastylis crenellata","Watling & McCann, 1996",181937,NA,NA,44,1,"Arthropoda","Cumacea","Diastylidae","Diastylis","Diastylis crenellata","Malacostraca",NA,NA,"Southern California Bight"
"2165",620849,620849,793627,"Species","Diaulula sandiegensis","(Cooper)",NA,NA,NA,1,1,"Mollusca","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis","Gastropoda",NA,NA,"Southern California Bight"
"2166",621161,621161,744453,"Class","Dinophyceae","Fritsch, 1927",19542,NA,NA,2056,1,"Myzozoa",NA,NA,NA,NA,"Dinophyceae",NA,NA,"Southern California Bight"
"2167",621162,621162,434508,"Genus","Dinophysis","Ehrenberg, 1839",109462,NA,NA,17,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Dinophysis",NA,"Dinophyceae",NA,TRUE,"Southern California Bight"
"2168",621180,621180,621162,"Species","Dinophysis hastata","Stein, 1883",109627,NA,NA,1,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Dinophysis","Dinophysis hastata","Dinophyceae",NA,NA,"Southern California Bight"
"2169",621227,621227,434603,"Species","Diodon holocanthus","Linnaeus, 1758",127402,NA,NA,1,1,"Chordata","Tetraodontiformes","Diodontidae","Diodon","Diodon holocanthus","Actinopteri",NA,NA,"Southern California Bight"
"2170",621228,621228,434603,"Species","Diodon hystrix","Linnaeus, 1758",127403,NA,NA,1,1,"Chordata","Tetraodontiformes","Diodontidae","Diodon","Diodon hystrix","Actinopteri",NA,NA,"Southern California Bight"
"2171",621312,621312,697091,"Species","Diogenichthys laternatus","(Garman, 1899)",272701,NA,NA,6,1,"Chordata","Myctophiformes","Myctophidae","Diogenichthys","Diogenichthys laternatus","Actinopteri",NA,NA,"Southern California Bight"
"2172",621314,621314,744486,"Genus","Diomedea","Linnaeus, 1758",205273,NA,NA,2,1,"Chordata","Procellariiformes","Diomedeidae","Diomedea",NA,"Aves",NA,NA,"Southern California Bight"
"2173",621354,621354,849990,"Species","Diphyes dispar","Chamisso & Eysenhardt, 1821",135420,NA,NA,4,1,"Cnidaria","Siphonophorae","Diphyidae","Diphyes","Diphyes dispar","Hydrozoa",NA,NA,"Southern California Bight"
"2174",621381,621381,434822,"Species","Diplectrum euryplectrum","Jordan & Bollman, 1890",276179,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Diplectrum","Diplectrum euryplectrum","Actinopteri",NA,NA,"Southern California Bight"
"2175",621432,621432,434877,"Species","Diplodonta orbella","(Gould, 1851)",582539,NA,NA,1,1,"Mollusca",NA,"Ungulinidae","Diplodonta","Diplodonta orbella","Bivalvia",NA,NA,"Southern California Bight"
"2176",621633,621633,435235,"Species","Diplopsalis lenticula","Bergh, 1881",110001,NA,NA,1,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Diplopsalis","Diplopsalis lenticula","Dinophyceae",NA,NA,"Southern California Bight"
"2177",621659,621659,435299,"Species","Dipolydora akaina","Blake, 1996",326983,NA,NA,1,1,"Annelida","Spionida","Spionidae","Dipolydora","Dipolydora akaina","Polychaeta",NA,NA,"Southern California Bight"
"2178",621671,621671,435318,"Species","Dipsacaster eximius","Fisher, 1905",380338,NA,NA,5,1,"Echinodermata","Paxillosida","Astropectinidae","Dipsacaster","Dipsacaster eximius","Asteroidea",NA,NA,"Southern California Bight"
"2179",621814,621814,779818,"Species","Dissiminassa dissimilis","(Stout, 1913)",510681,NA,NA,2,1,"Arthropoda","Amphipoda","Lysianassidae","Dissiminassa","Dissiminassa dissimilis","Malacostraca",NA,NA,"Southern California Bight"
"2180",621858,621858,435671,"Species","Distichoptilum verrilli","Studer",NA,NA,NA,2,1,"Cnidaria","Pennatulacea","Protoptilidae","Distichoptilum","Distichoptilum verrilli","Anthozoa",NA,NA,"Southern California Bight"
"2181",621941,621941,777909,"Species","Dodecamastus mariaensis","Blake, 2000",327441,NA,NA,1,1,"Annelida",NA,"Capitellidae","Dodecamastus","Dodecamastus mariaensis","Polychaeta",NA,NA,"Southern California Bight"
"2182",622099,622099,436094,"Species","Doriopsilla albopunctata","(J. G. Cooper, 1863)",537019,NA,NA,3,1,"Mollusca","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla albopunctata","Gastropoda",NA,NA,"Southern California Bight"
"2183",622245,622245,436327,"Species","Doto columbiana","O'Donoghue, 1921",581833,NA,NA,1,1,"Mollusca","Nudibranchia","Dotidae","Doto","Doto columbiana","Gastropoda",NA,NA,"Southern California Bight"
"2184",622358,622358,436526,"Species","Drilonereis falcata","Moore, 1911",327464,NA,NA,4,1,"Annelida","Eunicida","Oenonidae","Drilonereis","Drilonereis falcata","Polychaeta",NA,NA,"Southern California Bight"
"2185",622366,622366,436526,"Species","Drilonereis nuda","Moore, 1909",327471,NA,NA,1,1,"Annelida","Eunicida","Oenonidae","Drilonereis","Drilonereis nuda","Polychaeta",NA,NA,"Southern California Bight"
"2186",622530,622530,436799,"Species","Dynamenella glabra","Richardson",NA,NA,NA,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Dynamenella","Dynamenella glabra","Malacostraca",NA,NA,"Southern California Bight"
"2187",622536,622536,819864,"Species","Dynamenopsis dianae","Menzies",NA,NA,NA,4,1,"Arthropoda","Isopoda","Sphaeromatidae","Dynamenopsis","Dynamenopsis dianae","Malacostraca",NA,NA,"Southern California Bight"
"2188",622755,622755,770728,"Class","Echinoidea","Leske, 1778",123082,NA,NA,244,2,"Echinodermata",NA,NA,NA,NA,"Echinoidea",NA,NA,"Southern California Bight"
"2189",623070,623070,437724,"Species","Ehlersia intermedia","Dorsey & Phillips",NA,NA,NA,1,1,"Annelida","Phyllodocida","Syllidae","Ehlersia","Ehlersia intermedia","Polychaeta",NA,NA,"Southern California Bight"
"2190",623077,623077,745026,"Species","Eiconaxius baja","Kensley, 1996",477560,NA,NA,2,1,"Arthropoda","Decapoda","Axiidae","Eiconaxius","Eiconaxius baja","Malacostraca",NA,NA,"Southern California Bight"
"2191",623163,623163,769015,"Species","Elagatis bipinnulata","(Quoy & Gaimard, 1825)",126809,NA,NA,2,1,"Chordata","Perciformes","Carangidae","Elagatis","Elagatis bipinnulata","Actinopteri",NA,NA,"Southern California Bight"
"2192",623185,623185,803442,"Genus","Elasmopus","Costa, 1853",101671,NA,NA,4,1,"Arthropoda","Amphipoda","Maeridae","Elasmopus",NA,"Malacostraca",NA,NA,"Southern California Bight"
"2193",623511,623511,771638,"Species","Emerita analoga","(Stimpson, 1857)",467695,NA,NA,5,1,"Arthropoda","Decapoda","Hippidae","Emerita","Emerita analoga","Malacostraca",NA,NA,"Southern California Bight"
"2194",623553,623553,778522,"Species","Enallopaguropsis guatemoci","(Glassell, 1937)",366327,NA,NA,4,2,"Arthropoda","Decapoda","Paguridae","Enallopaguropsis","Enallopaguropsis guatemoci","Malacostraca",NA,NA,"Southern California Bight"
"2195",623685,623685,438619,"Species","Engraulis mordax","Girard, 1854",272286,TRUE,"LC",82,6,"Chordata","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Actinopteri",NA,NA,"Southern California Bight"
"2196",623735,623735,745226,"Species","Enneanectes carminalis","(Jordan & Gilbert, 1882)",280680,TRUE,"LC",1,1,"Chordata","Perciformes","Tripterygiidae","Enneanectes","Enneanectes carminalis","Actinopteri",NA,NA,"Southern California Bight"
"2197",623741,623741,745226,"Species","Enneanectes reticulatus","Allen & Robertson, 1991",280683,TRUE,"LC",1,1,"Chordata","Perciformes","Tripterygiidae","Enneanectes","Enneanectes reticulatus","Actinopteri",NA,NA,"Southern California Bight"
"2198",623778,623778,623775,"Species","Ennucula tenuis","(Montagu, 1808)",140584,NA,NA,38,1,"Mollusca","Nuculida","Nuculidae","Ennucula","Ennucula tenuis","Bivalvia",NA,NA,"Southern California Bight"
"2199",623974,623974,745308,"Species","Eogammarus confervicolus","(Stimpson, 1856)",488606,NA,NA,4,1,"Arthropoda","Amphipoda","Anisogammaridae","Eogammarus","Eogammarus confervicolus","Malacostraca",NA,NA,"Southern California Bight"
"2200",624165,624165,439446,"Species","Epinephelus analogus","Gill, 1863",273835,TRUE,"LC",5,3,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus analogus","Actinopteri",NA,NA,"Southern California Bight"
"2201",624169,624169,439446,"Species","Epinephelus cifuentesi","Lavenberg & Grove, 1993",273842,TRUE,"NT",2,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus cifuentesi","Actinopteri",NA,NA,"Southern California Bight"
"2202",624188,624188,439446,"Species","Epinephelus labriformis","(Jenyns, 1840)",273858,TRUE,"LC",2,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus labriformis","Actinopteri",NA,NA,"Southern California Bight"
"2203",624378,624378,697334,"Species","Epitonium tinctum","(Carpenter, 1864)",524008,NA,NA,14,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Epitonium tinctum","Gastropoda",NA,NA,"Southern California Bight"
"2204",624414,624414,439898,"Species","Eptatretus deani","(Evermann & Goldsborough, 1907)",279277,TRUE,"DD",13,3,"Chordata","Myxiniformes","Myxinidae","Eptatretus","Eptatretus deani","Myxini",NA,NA,"Southern California Bight"
"2205",624444,624444,439947,"Species","Eranno bicirrata","(Treadwell, 1929)",332792,NA,NA,2,1,"Annelida","Eunicida","Lumbrineridae","Eranno","Eranno bicirrata","Polychaeta",NA,NA,"Southern California Bight"
"2206",624445,624445,439947,"Species","Eranno lagunae","(Fauchald, 1970)",332794,NA,NA,30,1,"Annelida","Eunicida","Lumbrineridae","Eranno","Eranno lagunae","Polychaeta",NA,NA,"Southern California Bight"
"2207",624511,624511,816680,"Genus","Ericthonius","Milne Edwards, 1830",101567,NA,NA,2,1,"Arthropoda","Amphipoda","Ischyroceridae","Ericthonius",NA,"Malacostraca",NA,NA,"Southern California Bight"
"2208",624521,624521,624511,"Species","Ericthonius rubricornis","(Stimpson, 1853)",102409,NA,NA,2,1,"Arthropoda","Amphipoda","Ischyroceridae","Ericthonius","Ericthonius rubricornis","Malacostraca",NA,NA,"Southern California Bight"
"2209",624737,624737,440450,"Genus","Eteone","Savigny, 1818",129443,NA,NA,4,1,"Annelida","Phyllodocida","Phyllodocidae","Eteone",NA,"Polychaeta",NA,NA,"Southern California Bight"
"2210",624743,624743,624737,"Species","Eteone pigmentata","Blake, 1992",327535,NA,NA,10,1,"Annelida","Phyllodocida","Phyllodocidae","Eteone","Eteone pigmentata","Polychaeta",NA,NA,"Southern California Bight"
"2211",624978,624978,697372,"Species","Etropus crossotus","Jordan & Gilbert, 1882",158799,NA,NA,3,1,"Chordata","Pleuronectiformes","Paralichthyidae","Etropus","Etropus crossotus","Actinopteri",NA,NA,"Southern California Bight"
"2212",624992,624992,624990,"Species","Etrumeus teres","(DeKay, 1842)",158693,NA,NA,10,4,"Chordata","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus teres","Actinopteri",NA,NA,"Southern California Bight"
"2213",625103,1034113,440855,"Species","Eucalanus elongatus","(Dana, 1848)",149718,NA,NA,1,1,"Arthropoda","Calanoida","Eucalanidae","Eucalanus","Eucalanus elongatus",NA,NA,NA,"Southern California Bight"
"2214",625265,625265,697401,"Species","Eucinostomus dowii","(Gill, 1863)",276417,TRUE,"LC",5,2,"Chordata","Perciformes","Gerreidae","Eucinostomus","Eucinostomus dowii","Actinopteri",NA,NA,"Southern California Bight"
"2215",625796,625796,625792,"Species","Eupentacta quinquesemita","(Selenka, 1867)",529305,NA,NA,1,1,"Echinodermata","Dendrochirotida","Sclerodactylidae","Eupentacta","Eupentacta quinquesemita","Holothuroidea",NA,NA,"Southern California Bight"
"2216",625824,625824,440898,"Order","Euphausiacea","Dana, 1852",1128,NA,NA,5,2,"Arthropoda","Euphausiacea",NA,NA,NA,"Malacostraca",NA,NA,"Southern California Bight"
"2217",625834,625834,442029,"Species","Euphilomedes producta","Poulsen, 1962",451226,NA,NA,38,1,"Arthropoda","Myodocopida","Philomedidae","Euphilomedes","Euphilomedes producta","Ostracoda",NA,NA,"Southern California Bight"
"2218",626031,626031,442358,"Species","Eurylepta aurantiaca","Heath & McGregor, 1912",483788,NA,NA,6,2,"Platyhelminthes","Polycladida","Euryleptidae","Eurylepta","Eurylepta aurantiaca","Rhabditophora",NA,NA,"Southern California Bight"
"2219",626176,626176,442532,"Genus","Eusirus","Krøyer, 1845",101519,NA,NA,1,1,"Arthropoda","Amphipoda","Eusiridae","Eusirus",NA,"Malacostraca",NA,NA,"Southern California Bight"
"2220",626305,626305,442694,"Species","Eusyllis blomstrandi","Malmgren, 1867",131290,NA,NA,1,1,"Annelida","Phyllodocida","Syllidae","Eusyllis","Eusyllis blomstrandi","Polychaeta",NA,NA,"Southern California Bight"
"2221",626335,626335,769049,"Species","Euthynnus lineatus","Kishinouye, 1920",273806,TRUE,"LC",2,2,"Chordata","Perciformes","Scombridae","Euthynnus","Euthynnus lineatus","Actinopteri",NA,NA,"Southern California Bight"
"2222",626473,626473,443001,"Species","Excorallana kathyae","Menzies",NA,NA,NA,9,1,"Arthropoda","Isopoda","Corallanidae","Excorallana","Excorallana kathyae","Malacostraca",NA,NA,"Southern California Bight"
"2223",626531,626531,774702,"Species","Exogone (Parexogone) acutipalpa","Kudenov & Harris, 1995",327960,NA,NA,4,1,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone (Parexogone) acutipalpa","Polychaeta",NA,NA,"Southern California Bight"
"2224",626667,626667,820961,"Species","Fariometra parvula","(Hartlaub, 1895)",713915,NA,NA,3,1,"Echinodermata","Comatulida","Antedonidae","Fariometra","Fariometra parvula","Crinoidea",NA,NA,"Southern California Bight"
"2225",626736,626736,746117,"Genus","Fauveliopsis","McIntosh, 1922",129288,NA,NA,11,1,"Annelida","Terebellida","Fauveliopsidae","Fauveliopsis",NA,"Polychaeta",NA,NA,"Southern California Bight"
"2226",626880,626880,820967,"Species","Ferissia bayacaliforniensis","Walker",NA,NA,NA,1,1,"Mollusca","Basommatophora","Ancylidae","Ferissia","Ferissia bayacaliforniensis","Gastropoda",NA,NA,"Southern California Bight"
"2227",627014,627014,443904,"Species","Fissurella volcano","Reeve, 1849",527881,NA,NA,14,1,"Mollusca",NA,"Fissurellidae","Fissurella","Fissurella volcano","Gastropoda",NA,NA,"Southern California Bight"
"2228",627056,627056,769940,"Species","Flabellina iodinea","(J. G. Cooper, 1863)",558400,NA,NA,2,2,"Mollusca","Nudibranchia","Flabellinidae","Flabellina","Flabellina iodinea","Gastropoda",NA,NA,"Southern California Bight"
"2229",627059,627059,769940,"Species","Flabellina trilineata","(O'Donoghue, 1921)",558401,NA,NA,1,1,"Mollusca","Nudibranchia","Flabellinidae","Flabellina","Flabellina trilineata","Gastropoda",NA,NA,"Southern California Bight"
"2230",627209,627209,697519,"Species","Florometra tanneri","(Hartlaub, 1895)",714288,NA,NA,2,1,"Echinodermata","Comatulida","Antedonidae","Florometra","Florometra tanneri","Crinoidea",NA,NA,"Southern California Bight"
"2231",627213,627213,856271,"Subspecies","Fluminicola fusca minor","Stearns",NA,NA,NA,1,1,"Mollusca","Littorinimorpha","Hydrobiidae","Fluminicola","Fluminicola fusca","Gastropoda",NA,NA,"Southern California Bight"
"2232",627318,627318,746391,"Species","Foxiphalus cognatus","(J.L. Barnard, 1960)",548806,NA,NA,3,2,"Arthropoda","Amphipoda","Phoxocephalidae","Foxiphalus","Foxiphalus cognatus","Malacostraca",NA,NA,"Southern California Bight"
"2233",627320,627320,746391,"Species","Foxiphalus golfensis","Barnard & Barnard, 1982",548809,NA,NA,23,1,"Arthropoda","Amphipoda","Phoxocephalidae","Foxiphalus","Foxiphalus golfensis","Malacostraca",NA,NA,"Southern California Bight"
"2234",627323,627323,746391,"Species","Foxiphalus obtusidens","(Alderman, 1936)",548802,NA,NA,45,2,"Arthropoda","Amphipoda","Phoxocephalidae","Foxiphalus","Foxiphalus obtusidens","Malacostraca",NA,NA,"Southern California Bight"
"2235",627414,627414,444464,"Species","Fratercula corniculata","(Naumann, 1821)",343903,TRUE,"LC",1,1,"Chordata","Charadriiformes","Alcidae","Fratercula","Fratercula corniculata","Aves",NA,NA,"Southern California Bight"
"2236",627430,627430,697528,"Species","Freyella insignis","Ludwig, 1905",381954,NA,NA,1,1,"Echinodermata","Brisingida","Freyellidae","Freyella","Freyella insignis","Asteroidea",NA,NA,"Southern California Bight"
"2237",627613,627613,771722,"Species","Fundulus parvipinnis","Girard, 1854",276032,NA,NA,39,5,"Chordata","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus parvipinnis","Actinopteri",NA,NA,"Southern California Bight"
"2238",628017,628017,754148,"Genus","Galathowenia","Kirkegaard, 1959",146949,NA,NA,2,1,"Annelida","Sabellida","Oweniidae","Galathowenia",NA,"Polychaeta",NA,NA,"Southern California Bight"
"2239",628022,628022,628017,"Species","Galathowenia piltzi","Blake, 2000",328066,NA,NA,2,1,"Annelida","Sabellida","Oweniidae","Galathowenia","Galathowenia piltzi","Polychaeta",NA,NA,"Southern California Bight"
"2240",628090,628090,767633,"Species","Galeocerdo cuvier","(Péron & Lesueur, 1822)",105799,TRUE,"NT",1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Galeocerdo","Galeocerdo cuvier","Elasmobranchii",NA,NA,"Southern California Bight"
"2241",628170,628170,738061,"Suborder","Gammaridea","Latreille, 1802",1207,NA,NA,8,2,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",NA,NA,"Southern California Bight"
"2242",628346,628346,746619,"Species","Garosyrrhoe bigarra","(J.L. Barnard, 1962)",555544,NA,NA,2,1,"Arthropoda","Amphipoda","Synopiidae","Garosyrrhoe","Garosyrrhoe bigarra","Malacostraca",NA,NA,"Southern California Bight"
"2243",628434,628434,445767,"Species","Gastropteron pacificum","Bergh, 1894",511956,NA,NA,13,1,"Mollusca","Cephalaspidea","Gastropteridae","Gastropteron","Gastropteron pacificum","Gastropoda",NA,NA,"Southern California Bight"
"2244",628582,628582,746699,"Species","Geloina anomala","(Deshayes)",NA,NA,NA,1,1,"Mollusca","Veneroida","Cyrenidae","Geloina","Geloina anomala","Bivalvia",NA,NA,"Southern California Bight"
"2245",628700,628700,628699,"Species","Geodia agassizi","Lendenfeld, 1910",170096,NA,NA,2,2,"Porifera","Astrophorida","Geodiidae","Geodia","Geodia agassizi","Demospongiae",NA,NA,"Southern California Bight"
"2246",628709,628709,446181,"Subspecies","Geodinella robusta megasterra","Lendenfeld",NA,NA,NA,1,1,"Porifera","Astrophorida","Geodiidae","Geodinella","Geodinella robusta","Demospongiae",NA,NA,"Southern California Bight"
"2247",628818,628818,446385,"Subspecies","Gibbonsia elegans elegans","(Cooper, 1864)",NA,NA,NA,1,1,"Chordata","Perciformes","Clinidae","Gibbonsia","Gibbonsia elegans","Actinopterygii",NA,NA,"Southern California Bight"
"2248",628924,628924,776485,"Species","Gillichthys mirabilis","Cooper, 1864",280851,TRUE,"LC",41,7,"Chordata","Perciformes","Gobiidae","Gillichthys","Gillichthys mirabilis","Actinopteri",NA,NA,"Southern California Bight"
"2249",628939,628939,776488,"Species","Girella nigricans","(Ayres, 1860)",280865,TRUE,"LC",92,6,"Chordata","Perciformes","Kyphosidae","Girella","Girella nigricans","Actinopteri",NA,NA,"Southern California Bight"
"2250",628944,628944,697628,"Species","Gitana calitemplado","J.L. Barnard, 1962",423385,NA,NA,1,1,"Arthropoda","Amphipoda","Amphilochidae","Gitana","Gitana calitemplado","Malacostraca",NA,NA,"Southern California Bight"
"2251",628967,628967,446623,"Species","Gitanopsis vilords","Barnard",NA,NA,NA,1,1,"Arthropoda","Amphipoda","Amphilochidae","Gitanopsis","Gitanopsis vilords","Malacostraca",NA,NA,"Southern California Bight"
"2252",628993,628993,446677,"Species","Glans carpenteri","(Lamy, 1922)",504908,NA,NA,7,1,"Mollusca","Carditoida","Carditidae","Glans","Glans carpenteri","Bivalvia",NA,NA,"Southern California Bight"
"2253",629011,629011,743939,"Genus","Globicephala","Lesson, 1828",137017,NA,NA,3,1,"Chordata","Cetartiodactyla","Delphinidae","Globicephala",NA,"Mammalia",NA,NA,"Southern California Bight"
"2254",629040,629040,446787,"Species","Globocassidulina subglobosa","(Brady, 1881)",113091,NA,NA,1,1,"Foraminifera","Rotaliida","Cassidulinidae","Globocassidulina","Globocassidulina subglobosa","Globothalamea",NA,NA,"Southern California Bight"
"2255",629048,629048,746895,"Genus","Globorotalia","Cushman, 1927",112200,NA,NA,2,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia",NA,"Globothalamea",NA,NA,"Southern California Bight"
"2256",629194,629194,447015,"Species","Glycera macrobranchia","Moore, 1911",606086,NA,NA,26,1,"Annelida","Phyllodocida","Glyceridae","Glycera","Glycera macrobranchia","Polychaeta",NA,NA,"Southern California Bight"
"2257",629244,629244,746936,"Species","Glycymeris septentrionalis","(Middendorff, 1849)",504512,NA,NA,1,1,"Mollusca","Arcoida","Glycymerididae","Glycymeris","Glycymeris septentrionalis","Bivalvia",NA,NA,"Southern California Bight"
"2258",629519,629519,447469,"Species","Gnathophausia childressi","Casanova, 1996",431166,NA,NA,2,1,"Arthropoda","Lophogastrida","Gnathophausiidae","Gnathophausia","Gnathophausia childressi","Malacostraca",NA,NA,"Southern California Bight"
"2259",629657,629657,447721,"Species","Gobiosoma chiquita","(Jenkins & Evermann, 1889)",276505,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Gobiosoma","Gobiosoma chiquita","Actinopteri",NA,NA,"Southern California Bight"
